id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
2TjMgyp2jTwGyczsq9HeUs,33,2013-01-01,0,262.86667,-17.679000000000006,167.26,0.28300000000000003,4,1.0,10,0.009000000000000001,1,0.28,0.7340000000000001,0.255,0.199,0.221,0.103,0.0335,0.04
5vpBHwPRm7fJA0CjeBVpVx,33,2013-09-24,0,233.93333,-4.54,75.014,0.0,3,0.021,2,0.0,1,0.042,0.865,0.56,0.841,0.0,0.954,0.938,0.593
6IgD1x4l46OVSkfzfUw0fO,34,2013-03-03,0,245.33333,-11.799,134.993,0.69,4,0.921,9,0.173,1,0.341,0.8079999999999999,0.654,0.563,0.00494,0.136,0.0719,0.495
5lFX4A9y2qwfgKULw1J32K,41,2013-04-05,0,279.14667000000003,-7.12,115.072,0.594,4,0.982,8,0.997,1,0.718,0.00141,0.5579999999999999,0.777,0.735,0.16699999999999998,0.041,0.0815
4Zuk1ciO3RXwjcydgjhJ69,36,2013-12-13,0,83.35673,-5.238,147.968,0.255,1,0.211,4,0.733,1,0.637,0.7190000000000001,0.478,0.743,0.0,0.152,0.284,0.698
5fkUAVRcfAIUrZBPPNohXb,41,2013-03-21,0,267.64113,-11.933,96.94,0.731,4,0.914,10,0.0,1,0.14400000000000002,0.3670000000000001,0.659,0.438,0.407,0.223,0.0418,0.113
3Gu9Y2otruceMTsIpOBzvs,52,2013-10-28,0,247.37333,-6.908,118.0,0.716,4,0.998,4,0.608,0,0.481,0.0392,0.682,0.6970000000000001,7.06e-05,0.723,0.0734,0.326
0AorJTBe0TdKWriob0V8lH,33,2013-04-30,0,235.46494,-6.1160000000000005,134.868,0.366,4,0.98,2,0.221,1,0.188,0.0252,0.828,0.721,0.0,0.0808,0.0497,0.198
1ksm1hcZpCQF1mIJoOUKJd,37,2013-09-30,0,158.13333,-6.056,165.123,0.319,3,1.0,8,0.921,1,0.708,0.4,0.639,0.603,0.0,0.182,0.0444,0.956
2vVQHScO9IkSgmofSIjYEx,34,2013-01-01,0,139.66666999999998,-25.036,131.149,0.053,1,0.321,4,0.6659999999999999,1,0.596,0.92,0.403,0.0327,0.188,0.162,0.039,0.0374
1qnNkeaN0XzbWyUpIcUjoo,34,2013-09-12,0,149.86667,-9.302,93.664,0.183,4,0.848,2,0.0,0,0.049,0.981,0.617,0.5529999999999999,0.181,0.107,0.138,0.778
5Kt6Fgdg6mxs5gh4ktiFSC,38,2013-01-01,0,150.88326999999995,-29.649,108.439,0.025,3,0.5820000000000001,2,0.821,1,0.794,0.983,0.398,0.00903,0.92,0.228,0.0411,0.19
1aMZj3tWLbPzEv2gvX62do,35,2013-11-08,0,205.24,-5.154,120.765,0.35,4,0.947,7,0.343,0,0.475,0.0532,0.47,0.877,0.000824,0.141,0.0592,0.65
5xXXQtmCm9gYryDfKMyanw,35,2013-08-20,0,214.06408,-3.462,155.121,0.8009999999999999,4,1.0,11,0.482,1,0.384,0.00023,0.413,0.979,6.13e-05,0.0882,0.142,0.132
6TZaf28tZGHoScXpYaglJk,32,2013-01-01,0,80.73333000000002,-25.199,143.488,0.057,5,1.0,0,0.456,1,0.748,0.985,0.172,0.029,0.752,0.0698,0.0375,0.156
3Vtcjs5wVanh6LocIRrpwy,34,2013-08-02,0,216.56,-13.36,98.975,0.373,4,1.0,2,0.455,1,0.423,0.301,0.55,0.322,0.00579,0.116,0.0462,0.37
