id,popularity,release_date,hit_miss,duration,key,key_confidence,loudness,mode,mode_confidence,tempo,tempo_confidence,time_signature,time_signature_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
5iRNlitNM1y6otuY7EIauj,55,1/1/15,0,205.4,11,0.272,-4.313,1,0.491,149.998,0.298,3,1.0,0.0983,0.52,0.7609999999999999,0.0,0.306,0.0321,0.392
4skuEIloXWuxxgekKupkEH,72,21/8/15,1,278.54667,10,0.9129999999999999,-7.935,1,0.6759999999999999,129.995,0.26899999999999996,3,1.0,0.0251,0.39399999999999996,0.475,0.007490000000000001,0.11199999999999999,0.027999999999999997,0.441
1ti43ZT6bc4o1eGOSnBHkO,58,30/6/15,0,282.27274,8,0.586,-2.325,0,0.684,175.954,0.018000000000000002,4,0.996,0.00943,0.507,0.934,0.0018,0.222,0.188,0.47100000000000003
2WQzsRjsNuQz8KGEXNcJCU,56,24/7/15,0,264.0,6,0.257,-9.075,1,0.32,80.021,0.297,4,0.912,0.0124,0.585,0.62,0.0164,0.135,0.0538,0.725
3XlzpaHje8MlpaGe8twgr7,57,12/11/15,0,88.91624,9,0.7090000000000001,-10.949000000000002,0,0.629,70.03,0.07,5,0.5379999999999999,0.862,0.191,0.314,2.57e-06,0.171,0.0347,0.121
3AOcpwgy3V2Fwg7B8PZfKl,61,23/4/15,0,283.25937000000005,5,0.405,-9.043,1,0.49200000000000005,177.334,0.163,3,0.9079999999999999,0.6970000000000001,0.292,0.359,1.85e-05,0.10800000000000001,0.0328,0.228
2DAULesb1U4Qz4FSTZpEUJ,71,24/9/15,1,250.83683,11,0.685,-3.657,1,0.6829999999999999,180.016,0.22399999999999998,4,1.0,0.0486,0.643,0.8290000000000001,0.0,0.17300000000000001,0.23199999999999998,0.825
1iRvhKiXRElIH2Uf4gd95P,71,4/12/15,1,247.64,2,0.198,-3.944,1,0.527,142.026,0.792,4,0.965,0.27699999999999997,0.531,0.8340000000000001,0.0,0.131,0.052000000000000005,0.526
11BAVEGi1ivJ6JWLqKUNrZ,70,30/9/15,1,195.17333,1,0.10800000000000001,-8.645,0,0.39299999999999996,104.98899999999999,0.396,4,1.0,0.555,0.835,0.536,0.000386,0.111,0.0478,0.107
6rvjjyTCbuoIucuI9TvTfX,59,8/12/15,0,127.69228999999999,5,0.36,-8.892999999999999,0,0.465,156.028,0.16,3,0.293,0.444,0.691,0.38799999999999996,0.0,0.10800000000000001,0.126,0.469
02yD6Wmpx5kLAoXLQOnuEb,70,4/12/15,1,229.93332999999998,10,0.311,-6.037999999999999,0,0.509,111.661,0.02,4,0.9309999999999999,0.7859999999999999,0.4,0.39799999999999996,3.47e-06,0.33299999999999996,0.0385,0.16
4vLRCGOBz4zIS8nEHk5v9j,53,1/1/15,0,195.42667,3,0.18,-7.231,0,0.272,106.961,0.9470000000000001,4,1.0,0.00658,0.8340000000000001,0.584,0.0,0.0677,0.0366,0.965
3lIbX2uAOYqxlxeCHFWuZn,53,11/12/15,0,170.68511999999998,1,0.019,-9.139,0,0.266,135.0,0.7959999999999999,4,1.0,0.0322,0.835,0.505,0.0,0.105,0.363,0.35600000000000004
4UaWrzY75h1tAvlxa4NKP9,56,3/2/15,0,301.96,10,0.52,-8.11,0,0.607,118.397,0.156,4,1.0,0.285,0.7509999999999999,0.6,0.0,0.128,0.395,0.13699999999999998
629TRAVD61y1ZVNl9EOfEE,55,13/4/15,0,191.86875,1,0.021,-5.636,0,0.115,84.94200000000001,0.213,4,1.0,0.0009539999999999999,0.63,0.8420000000000001,0.0,0.36200000000000004,0.316,0.634
5nIrdpo8eXQU3YgZelEXkd,70,5/6/15,1,171.79946,1,0.129,-5.039,1,0.377,127.99700000000001,0.853,4,1.0,0.00674,0.813,0.8190000000000001,0.00042300000000000004,0.225,0.121,0.27899999999999997
0YFA0boMX3HBAZS1QfHKRR,58,27/3/15,0,210.73333,2,0.496,-5.023,0,0.5329999999999999,158.904,0.493,4,1.0,0.00922,0.491,0.8270000000000001,0.000377,0.217,0.0415,0.47200000000000003
79VupVk4BWNqYcfXe5oVOh,58,17/7/15,0,114.95782,7,0.789,-10.7,1,0.826,108.274,0.20800000000000002,3,1.0,0.818,0.7070000000000001,0.272,9.67e-05,0.36200000000000004,0.494,0.985
4xKmCXrvnvrRa7XoBIwUoZ,58,11/12/15,0,211.90667000000002,8,0.75,-5.9110000000000005,1,0.629,80.143,0.32799999999999996,3,0.26,0.664,0.647,0.47200000000000003,1.34e-06,0.302,0.0443,0.772
0dRY4OrSY53yUjVgfgne1W,70,14/4/15,1,212.56,4,0.522,-6.246,0,0.473,86.09,0.124,4,0.958,0.45799999999999996,0.461,0.715,1.56e-05,0.7190000000000001,0.0281,0.455
4AH8GJVosfrbfhe5NVTAnx,56,23/3/15,0,259.30122,11,0.628,-4.031000000000001,1,0.43200000000000005,93.649,0.33,4,0.6970000000000001,0.0339,0.42200000000000004,0.851,0.0,0.152,0.0398,0.667
4ccQmBycgXDYtIA7Z1i32V,55,18/5/15,0,174.41333,2,0.419,-5.774,1,0.688,112.06700000000001,0.765,4,0.805,0.124,0.586,0.598,0.0,0.151,0.0359,0.201
1MmfngQYkwmkGA6WmbVcsD,51,4/9/15,0,320.94621,1,0.659,-7.007000000000001,1,0.625,122.779,0.44,4,0.899,0.308,0.531,0.53,7.87e-06,0.0476,0.0305,0.54
6V6Xoa7CRJJRoe7f9hRdAe,56,23/10/15,0,179.09116,1,0.379,-4.574,1,0.6609999999999999,155.071,0.853,4,0.993,0.0117,0.507,0.861,0.0,0.121,0.0434,0.531
5QSYWruQQ7kBCHScI4xJ9g,71,30/10/15,1,225.83864,4,0.653,-8.504,1,0.695,99.99799999999999,0.319,4,0.9179999999999999,0.767,0.616,0.45399999999999996,3.48e-05,0.105,0.0273,0.249
2X41aScxRyRugn58NRKzqF,51,14/4/15,0,238.02667000000002,1,0.669,-4.888999999999999,1,0.705,87.948,0.32799999999999996,4,0.805,0.122,0.584,0.636,0.0,0.0972,0.0277,0.258
2i5Ner8w1rUI6QTDxk0ph4,63,3/2/15,0,232.26667,10,0.0,-3.0580000000000003,1,0.062,98.01700000000001,0.33,4,1.0,0.233,0.797,0.9329999999999999,0.0,0.062,0.128,0.615
3B1Je3rlEac3p4ikYW13zw,59,24/7/15,0,232.12897999999998,0,0.387,-3.867,0,0.214,122.04299999999999,0.28800000000000003,4,0.95,0.18,0.405,0.8079999999999999,0.000412,0.133,0.0355,0.32
0uIDxM4fdk9zHQzbhr5Jgq,59,9/9/15,0,198.54531,8,0.0,-11.077,1,0.285,109.999,0.7709999999999999,4,1.0,0.48700000000000004,0.7909999999999999,0.493,0.00517,0.0996,0.0459,0.309
1Eeof8IMDWLXEaAtjTW1ny,54,2/6/15,0,210.14667000000003,7,0.254,-7.87,1,0.51,81.978,0.05,4,0.996,0.508,0.723,0.44799999999999995,0.0,0.141,0.223,0.63
0sxvPuybHVMwEvCSfbJDM6,60,14/8/15,0,277.5,0,0.789,-8.398,1,0.649,127.928,0.6759999999999999,4,0.9890000000000001,0.0168,0.634,0.48200000000000004,0.00115,0.147,0.0331,0.23800000000000002
3RySVukMPe4R7lAP8oGI17,53,26/5/15,0,176.90667,6,0.436,-11.725,0,0.505,92.93799999999999,0.174,4,1.0,0.0149,0.688,0.499,0.0,0.125,0.285,0.39399999999999996
0Pz07g0B8PbY6AkMNzq462,50,2/10/15,0,229.9424,2,0.685,-7.432,1,0.499,134.99,0.42,4,1.0,0.0217,0.708,0.6579999999999999,0.0,0.0812,0.23800000000000002,0.354
1PBk2knn4anq0vaS5KGDG2,55,5/6/15,0,221.06557999999998,0,0.452,-2.7939999999999996,1,0.5589999999999999,127.829,0.934,4,0.792,0.006220000000000001,0.5479999999999999,0.895,0.0184,0.10800000000000001,0.0392,0.616
2kBHv0gFA2iheTUXmPB9e1,53,26/6/15,0,244.29332999999997,7,0.5670000000000001,-6.1339999999999995,1,0.594,98.00299999999999,0.38799999999999996,4,1.0,0.327,0.706,0.7140000000000001,0.0111,0.185,0.061,0.503
54DolxlFipJnuSObPmCPUv,49,23/10/15,0,156.98667,5,0.754,-7.5489999999999995,1,0.726,115.7,0.031,3,0.361,0.8140000000000001,0.542,0.649,0.0,0.14400000000000002,0.266,0.6940000000000001
6E9ab6fNK5D18BDJT8ojDs,50,10/5/15,0,159.19887,0,0.871,-10.238999999999999,1,0.669,190.042,0.405,4,1.0,0.008329999999999999,0.353,0.792,0.000134,0.19699999999999998,0.0515,0.26899999999999996
317OvhGA2i1uUp8ho4gSGu,53,31/3/15,0,227.0,11,0.456,-3.1710000000000003,0,0.40399999999999997,174.03,0.29600000000000004,4,1.0,0.000454,0.496,0.9420000000000001,1.87e-06,0.452,0.0936,0.32799999999999996
3DnzEB8Ffnp5sjnCbOugUX,56,16/10/15,0,230.33333,2,0.18899999999999997,-5.231,1,0.507,99.93299999999999,0.237,4,0.995,0.0598,0.647,0.823,0.0,0.11900000000000001,0.0762,0.396
41gjI27Qe5vzMHrLI7PpSS,51,6/1/15,0,296.04,0,0.0,-4.995,0,0.304,119.98100000000001,0.7909999999999999,4,1.0,0.0198,0.6679999999999999,0.787,0.0,0.23399999999999999,0.0889,0.5710000000000001
6WdKzXgNyPeSOBI8OWN6Zp,58,20/10/15,0,215.09129,6,0.764,-1.166,1,0.614,141.997,0.6920000000000001,4,1.0,0.24100000000000002,0.72,0.8759999999999999,0.000101,0.381,0.0776,0.6940000000000001
2ksxhKbBfirRHWXGuAi13E,48,5/6/15,0,211.98667000000003,4,0.5589999999999999,-5.625,1,0.526,95.993,0.40399999999999997,4,0.991,0.000951,0.457,0.7090000000000001,0.000676,0.0808,0.0372,0.361
4QxZxSjf3GwmrwhYEHQgVj,47,28/8/15,0,291.53066,8,0.099,-5.7620000000000005,1,0.358,175.003,0.017,4,0.996,0.0139,0.5429999999999999,0.7909999999999999,0.0,0.0711,0.214,0.7290000000000001
7a2NUtKR5wLMmu7tayiLp1,47,25/9/15,0,210.06667000000002,0,0.313,-7.3,1,0.469,117.977,0.929,4,0.985,0.212,0.6940000000000001,0.7140000000000001,0.000155,0.191,0.0303,0.727
3aVhk9FXO4p6cCh0nU94dv,48,9/10/15,0,174.01333,10,0.474,-8.332,1,0.385,171.984,0.47,4,1.0,0.174,0.647,0.57,0.0,0.0989,0.11,0.6459999999999999
2HX1f7OxMgGHa44IMSAEx5,47,5/3/15,0,240.0,8,0.785,-11.196,0,0.43200000000000005,168.17700000000002,0.23600000000000002,3,0.16899999999999998,0.0321,0.648,0.445,0.0018,0.084,0.456,0.306
0YyM8aEdbjGfLWPn6fdcn7,68,8/4/15,0,241.02971000000002,11,0.635,-15.073,1,0.722,84.007,0.493,4,1.0,0.519,0.696,0.262,0.0,0.0669,0.031,0.265
5UAwlHJQYStK2K3Qaju7Lg,46,3/2/15,0,194.18667,1,0.72,-6.233,1,0.556,98.427,0.132,4,0.644,0.0038,0.424,0.715,8.05e-06,0.235,0.0594,0.664
36MF5O3oyr7RppWoG69jca,51,2/3/15,0,185.86122,9,0.027999999999999997,-13.802999999999999,1,0.265,124.012,0.49700000000000005,4,0.9390000000000001,0.628,0.746,0.0609,0.951,0.152,0.0661,0.385
5yUAv2oI8yzpSYgWtTZus0,51,14/4/15,0,249.58667000000003,5,0.6579999999999999,-4.7,1,0.5670000000000001,92.916,0.24100000000000002,4,0.995,0.267,0.6579999999999999,0.485,1.09e-06,0.0515,0.0281,0.644
3QicmLtjeMFqn1n4aoKYTV,48,24/2/15,0,216.65332999999998,1,0.966,-3.9,1,0.727,81.499,0.124,4,1.0,0.0793,0.755,0.711,0.0,0.263,0.0443,0.34700000000000003
4JJTel4WTX7VeyN3fe5CbS,52,24/2/15,0,210.0,6,0.401,-1.527,0,0.439,159.855,0.067,4,1.0,0.0853,0.52,0.898,0.0,0.163,0.201,0.13
1g9n3Y040NXNrDYZ3xo3yb,51,9/10/15,0,221.70649,3,0.461,-7.853,1,0.67,120.509,0.48200000000000004,4,0.8009999999999999,0.361,0.32299999999999995,0.6509999999999999,0.14400000000000002,0.0694,0.0333,0.335
0Dlx2VRyF2o95UKxRnFFl6,47,30/10/15,0,222.59672999999998,11,0.365,-4.213,0,0.48200000000000004,103.005,0.611,4,1.0,0.004220000000000001,0.677,0.6709999999999999,0.000552,0.0277,0.0305,0.6920000000000001
1VD2nlzQDj4YFPjhuOrjK2,51,23/10/15,0,207.43256,1,0.037000000000000005,-3.418,1,0.313,116.029,0.975,4,1.0,0.0054,0.621,0.9359999999999999,0.0,0.0755,0.0355,0.797
5JFG3d41jsvwut9UDwPwWV,45,25/9/15,0,199.4449,8,0.575,-6.087000000000001,1,0.723,129.939,0.29100000000000004,4,0.871,0.0146,0.667,0.643,0.0,0.195,0.0713,0.207
1f8qzvteJC2QNMNMInHs4D,50,2/10/15,0,209.14667,10,0.58,-5.285,1,0.428,111.947,0.975,1,0.65,0.282,0.8859999999999999,0.83,5.3e-06,0.10800000000000001,0.0373,0.94
1fLNnsyJbusqDhz6QowzZG,44,2/6/15,0,222.14667000000003,0,0.797,-5.399,1,0.86,133.874,0.361,4,0.9890000000000001,0.797,0.574,0.309,1.64e-05,0.139,0.027000000000000003,0.2
4nACNcP2mpwm63MUQJEELQ,48,25/12/15,0,181.68367,6,0.245,-3.307,1,0.49,130.505,0.028999999999999998,3,0.639,0.6829999999999999,0.311,0.732,0.0,0.177,0.038,0.778
1toZpxfcMXfDNllcsHHnBg,53,14/8/15,0,188.16998,5,0.45899999999999996,-5.755,0,0.515,124.959,0.469,4,1.0,0.0481,0.675,0.8109999999999999,6.28e-05,0.166,0.0595,0.21100000000000002
6IJePVMdWoN0Qfci0tdEI6,44,14/7/15,0,590.0,8,0.608,-20.721999999999998,1,0.609,56.391999999999996,0.076,4,0.9890000000000001,0.847,0.205,0.0147,0.9540000000000001,0.107,0.0582,1e-05
6sdE2pMRzBbiKbMpF1rFee,43,13/1/15,0,251.49333,2,0.6729999999999999,-6.337000000000001,1,0.777,75.093,0.12300000000000001,5,0.657,0.675,0.27899999999999997,0.374,0.0,0.102,0.0371,0.157
5RzVp9TD0qixvWej58GSng,46,18/5/15,0,195.17333,1,0.265,-2.98,1,0.425,172.918,0.5760000000000001,3,0.991,0.00118,0.41100000000000003,0.985,0.0,0.376,0.15,0.307
27h8dbVJNk6PYzM3JkBtB0,53,19/1/15,0,298.78667,9,0.75,-12.306,1,0.691,148.964,0.06,4,0.9990000000000001,0.48700000000000004,0.657,0.488,1.26e-05,0.2,0.0352,0.585
4wOXWrF9Rv9J5RxsN5bez3,44,7/8/15,0,209.44,6,0.601,-5.784,1,0.631,129.994,0.86,4,1.0,0.23199999999999998,0.647,0.602,0.000373,0.28,0.0264,0.20800000000000002
68VvbNy49TykERfx9GJMVe,46,14/12/15,0,68.10989000000001,11,0.708,-21.993000000000002,1,0.262,79.642,0.10400000000000001,5,0.903,0.174,0.183,0.9620000000000001,0.935,0.7170000000000001,0.0452,1e-05
5Tk5S0aNB6yXh3KRucbBGq,51,24/7/15,0,145.70667,0,0.494,-4.363,1,0.521,110.087,0.9,3,1.0,0.447,0.7879999999999999,0.772,0.0,0.0562,0.0495,0.976
5ZUNNSWjSOJH3u2adOv9mT,53,24/6/15,0,401.72934,2,0.0,-11.215,1,0.29100000000000004,140.344,0.483,4,0.7929999999999999,0.198,0.299,0.491,2.8199999999999998e-05,0.0868,0.0392,0.133
4ZfZpMslafgFpTmEg3Tvla,45,21/4/15,0,191.06667,0,0.657,-11.215,1,0.6409999999999999,100.374,0.0,4,1.0,0.127,0.66,0.423,9.87e-05,0.106,0.0287,0.375
5IA5LpCFWSYuhsLiQRjV6o,51,24/2/15,0,299.64,2,0.149,-8.837,1,0.268,98.728,0.431,4,0.9420000000000001,0.0686,0.688,0.637,0.0,0.218,0.39399999999999996,0.574
4dqnFd0dfgh4HgZ1w3AGTE,58,24/7/15,0,195.84,3,0.03,-6.316,1,0.292,125.01799999999999,0.895,4,1.0,0.0371,0.71,0.61,0.0017800000000000001,0.133,0.0271,0.457
10V8oTOGIEfPr8aTHCuDvX,46,23/6/15,0,112.49333,1,0.66,-19.88,1,0.625,126.383,0.0,4,0.46399999999999997,0.46399999999999997,0.434,0.192,0.917,0.0963,0.0436,0.0376
7geL2YhrXDr9tFjoNJMaSZ,47,18/9/15,0,354.4932,11,0.284,-7.507000000000001,0,0.23399999999999999,181.081,0.253,4,1.0,0.0742,0.564,0.654,0.14800000000000002,0.131,0.0251,0.446
7HbwANSdBmfQYCBvBZgvqJ,57,4/9/15,0,211.78812000000002,1,0.721,-7.894,0,0.657,103.98899999999999,0.708,4,0.992,0.491,0.818,0.6509999999999999,0.000726,0.0318,0.0605,0.254
0EXX5F4Rgs2Y0wAjwAb8ZN,45,16/10/15,0,252.02667000000002,2,0.259,-5.682,0,0.408,120.07799999999999,0.294,4,1.0,0.0745,0.5589999999999999,0.8320000000000001,7.55e-06,0.0907,0.0613,0.196
5KhtfxmVLso0pQfnZ49h36,46,4/12/15,0,183.50666999999999,7,0.799,-10.097999999999999,1,0.804,151.416,0.08199999999999999,4,1.0,0.192,0.491,0.605,0.0,0.289,0.0367,0.903
4A8wLC09mcPYI6ZwM6Ia44,46,28/8/15,0,262.26667000000003,8,0.317,-9.016,1,0.583,153.026,0.75,4,0.818,0.10099999999999999,0.52,0.7170000000000001,0.054000000000000006,0.17300000000000001,0.0299,0.568
3DIVCg9ttv79atkxohpFPI,43,31/3/15,0,322.24821000000003,5,0.172,-5.09,0,0.355,99.79299999999999,0.47700000000000004,4,1.0,0.0052,0.7929999999999999,0.7140000000000001,0.0,0.0832,0.044000000000000004,0.521
1x5gfSHfhWpMFKKqbuDe9G,46,21/2/15,0,203.88617,4,0.745,-6.41,0,0.6409999999999999,159.89700000000002,0.045,4,0.988,0.00404,0.387,0.797,0.0108,0.314,0.052000000000000005,0.369
6St6kIw1vscBbLDl2K05xz,43,29/6/15,0,200.0,0,0.612,-12.597999999999999,1,0.625,95.74700000000001,0.078,4,0.754,0.833,0.322,0.354,1.8100000000000003e-05,0.121,0.0294,0.248
6wM06GegUSggkUOVWmkYYq,42,26/5/15,0,213.4259,7,0.47,-6.086,0,0.264,139.966,0.341,4,0.498,0.0231,0.606,0.818,0.0,0.259,0.0472,0.5660000000000001
420y9qWviZ4cdneynQWSKr,46,18/12/15,0,155.90667,7,0.6759999999999999,-9.597999999999999,0,0.662,101.96,0.465,4,0.98,0.866,0.609,0.40700000000000003,0.909,0.16899999999999998,0.0305,0.532
5cImOblhS97lw6MvbPupUu,53,27/11/15,0,169.10154,5,0.593,-3.162,0,0.613,127.977,0.8440000000000001,4,1.0,0.0211,0.44799999999999995,0.856,2e-05,0.2,0.0537,0.511
575RK5IvYKYgT8rTgDVrZm,51,6/11/15,0,312.2,6,0.0,-7.196000000000001,0,0.3,148.401,0.047,4,0.9670000000000001,0.0591,0.5920000000000001,0.838,2.53e-06,0.268,0.243,0.563
0eEvrc5S2BNnHdhUooBVdj,45,13/1/15,0,231.73637000000002,6,0.376,-5.94,0,0.495,145.064,0.79,4,0.867,0.00465,0.733,0.82,0.00147,0.0687,0.212,0.34700000000000003
0ikbufjXAgnd0OdhCjEBB3,47,17/7/15,0,196.28649,1,0.7959999999999999,-5.008,1,0.547,165.07,0.462,4,1.0,0.0702,0.46299999999999997,0.912,0.0153,0.136,0.24,0.34600000000000003
6tL1I2F1BWhhQpwFUQztEz,46,9/10/15,0,163.21823,0,0.816,-8.474,1,0.61,152.321,0.042,4,1.0,0.0105,0.53,0.48100000000000004,0.711,0.0957,0.0482,0.43799999999999994
2OG73Fda8Qc0zLbq5CuUuq,43,25/9/15,0,215.53332999999998,9,0.40399999999999997,-7.5329999999999995,0,0.36200000000000004,115.99799999999999,0.715,4,1.0,0.0653,0.8809999999999999,0.5589999999999999,0.0266,0.305,0.0755,0.198
6in6Cd884eyP3H17Rysfiv,42,10/7/15,0,77.12118000000001,2,0.02,-15.818,1,0.358,94.464,0.077,4,0.706,0.0002,0.145,0.525,0.596,0.358,0.0508,0.0209
75ozjNXcc0l7Jumtk5dLkK,42,18/9/15,0,193.19456,6,0.364,-4.715,1,0.509,78.896,0.44,4,0.935,0.513,0.599,0.838,0.0,0.0908,0.309,0.266
7AMlAUrvSoL1IfiWzvEnrY,45,5/5/15,0,230.02667000000002,6,0.521,-4.329,1,0.5589999999999999,107.947,0.862,4,0.894,0.26,0.555,0.8240000000000001,0.0,0.0592,0.0436,0.344
4coOgCZ2Fmg3OOVfuNCAPe,50,10/9/15,0,359.58327,5,0.6990000000000001,-4.678,1,0.539,148.043,0.425,4,0.866,0.034,0.294,0.7829999999999999,0.0,0.507,0.043,0.192
36IXRA44nUFUD5qwZ0L4hf,49,19/2/15,0,178.01333,8,0.687,-18.317999999999998,0,0.579,0.0,0.0,0,0.0,0.745,0.0,0.000599,0.998,0.139,0.0,0.0
6uUUJZMyIdDTmuNZSj9QkB,54,20/11/15,0,249.77333,6,0.36,-4.473,1,0.452,123.919,0.8370000000000001,4,1.0,0.0376,0.785,0.629,0.0,0.11,0.0369,0.862
6xp5UrQQK4LqQoJDwXlBJb,43,16/10/15,0,192.82667,9,0.284,-4.346,1,0.358,168.09900000000002,0.102,4,0.985,0.00044699999999999997,0.48100000000000004,0.858,0.0,0.177,0.0474,0.72
2cbk1iymUvgSSyad62RRSh,41,24/3/15,0,172.29333,8,0.163,-4.289,1,0.278,96.03200000000001,0.5,4,0.941,0.154,0.765,0.674,0.0,0.153,0.0581,0.675
0Q7q4R43TMx0SGQoe7dHpJ,49,16/1/15,0,213.10667,2,0.6659999999999999,-8.176,1,0.706,122.146,0.31,4,0.983,0.405,0.46,0.39299999999999996,4.97e-06,0.107,0.0272,0.08900000000000001
0dFf2G2Q5SdYbvcLDK58EB,42,23/10/15,0,283.50975,7,0.784,-16.812,1,0.633,105.426,0.607,4,0.9890000000000001,0.94,0.507,0.0694,0.00112,0.111,0.0335,0.08900000000000001
2iOxbdtDg8zFpZNRcz6Big,46,3/4/15,0,212.95107000000002,1,0.955,-3.9210000000000003,1,0.667,127.044,0.9059999999999999,4,1.0,0.0037799999999999995,0.698,0.9059999999999999,2.7300000000000003e-05,0.23399999999999999,0.0471,0.9640000000000001
39aN7XSAw1JpupYNdvkfuj,49,1/6/15,0,288.14072999999996,7,0.78,-10.288,1,0.762,124.624,0.523,4,0.10300000000000001,0.904,0.423,0.268,0.0254,0.157,0.0315,0.17800000000000002
4Fqf6sRaSGQppXHwO0gZs3,50,29/6/15,0,191.50611999999998,4,0.6459999999999999,-4.053999999999999,0,0.586,121.339,0.22399999999999998,4,0.682,0.0592,0.359,0.912,0.0,0.853,0.43200000000000005,0.365
1rO8SV0CvDFyvYhPF35IUE,49,4/9/15,0,274.12,6,0.711,-4.546,0,0.664,147.05700000000002,0.41200000000000003,4,1.0,0.00183,0.479,0.904,1.4999999999999999e-05,0.221,0.0822,0.231
550Wn0mCBgXSnTNouQA2fY,55,16/6/15,0,219.96,2,0.615,-11.422,1,0.652,104.37100000000001,0.006999999999999999,4,0.841,0.899,0.7120000000000001,0.102,0.0,0.121,0.0522,0.38
0Ca0ZihuLlTJjRiW8BLktL,44,15/3/15,0,197.06776000000002,7,0.74,-12.057,1,0.693,94.931,0.4,4,1.0,0.498,0.769,0.38,0.0,0.114,0.49,0.18100000000000002
3TgUmYALtbV9LpLj7KQMLi,42,21/8/15,0,153.03982,11,0.5479999999999999,-4.42,1,0.365,87.958,0.157,4,0.823,0.0429,0.667,0.725,0.0,0.106,0.337,0.141
0620OecAlwJQxWieRW4L9s,46,19/1/15,0,100.74667,2,0.299,-17.465999999999998,0,0.24,135.52100000000002,0.39799999999999996,4,0.987,0.978,0.5670000000000001,0.175,2.14e-05,0.10300000000000001,0.0483,0.22899999999999998
5S9o5O3JJ5SzkimwPVaL26,46,4/12/15,0,218.24998,5,0.0,-10.73,1,0.151,79.816,0.627,4,0.9440000000000001,0.47100000000000003,0.373,0.47,0.0279,0.10300000000000001,0.0675,0.261
5EP7CdqAOvhOs6LJWw69sA,41,24/7/15,0,264.69333,9,0.0,-5.233,1,0.078,111.75299999999999,0.885,3,0.76,7.59e-06,0.379,0.9840000000000001,0.0137,0.121,0.0864,0.0397
6jXT02NbBVcc6arVDvzQw8,42,10/2/15,0,462.16,6,0.14300000000000002,-8.596,0,0.355,81.74,0.040999999999999995,4,0.637,0.727,0.456,0.39799999999999996,0.0,0.131,0.0719,0.387
4Ij5HnQief1oYBWs8fw0cU,52,31/7/15,0,225.78667000000002,10,0.703,-2.88,0,0.7020000000000001,92.95200000000001,0.069,4,1.0,0.281,0.63,0.875,0.0,0.568,0.248,0.601
2imtf7mjk24rRwykjylccq,43,15/12/15,0,154.72326999999999,0,0.354,-10.946,0,0.484,90.04799999999999,0.039,4,1.0,0.599,0.7240000000000001,0.4,2.38e-06,0.14400000000000002,0.201,0.2
5ffHDqMVSdR4zba0bWthFx,41,9/10/15,0,218.0,4,0.166,-4.928,0,0.315,90.05799999999999,0.11599999999999999,4,1.0,0.344,0.637,0.759,0.0,0.177,0.0519,0.779
2QNrqC6rPGTmVn2dwnlFjL,41,18/9/15,0,277.33333,2,0.038,-9.325,1,0.327,90.001,0.14800000000000002,4,1.0,0.0437,0.599,0.535,0.0291,0.0785,0.0465,0.121
4Srvy4oRCMF9YhkEPfZMXi,51,5/5/15,0,261.30667,5,0.5539999999999999,-4.305,1,0.455,118.06299999999999,0.892,4,1.0,0.0647,0.7340000000000001,0.821,0.0,0.278,0.0493,0.613
5FTmUdgqcDTukNT8euZA8r,47,30/1/15,0,184.50666999999999,9,0.679,-4.678,0,0.5710000000000001,94.88600000000001,0.111,4,1.0,0.126,0.574,0.653,4.49e-06,0.0607,0.129,0.726
5kLO5ePYVIJSs4gCyoA6JS,49,17/3/15,0,197.42299,6,0.43700000000000006,-3.097,1,0.465,89.98899999999999,0.528,4,0.99,0.21100000000000002,0.8540000000000001,0.762,0.0,0.0834,0.204,0.326
6eXfVpYZW6v0VhUaNAh3K9,42,17/3/15,0,217.2058,2,0.47600000000000003,-4.808,0,0.606,153.964,0.166,4,0.917,0.41200000000000003,0.544,0.7,0.812,0.0881,0.0499,0.37200000000000005
4DLtFH4BB0PuFEDZpYsHYD,41,4/11/15,0,216.05877999999998,1,0.594,-5.739,0,0.5670000000000001,130.061,0.696,4,1.0,0.0149,0.852,0.6459999999999999,0.0,0.256,0.163,0.19
1wMGXSIK48572zgL6RX8kF,43,12/5/15,0,184.30667,7,0.611,-8.628,1,0.63,135.015,0.313,4,0.9209999999999999,0.0561,0.7240000000000001,0.73,0.0749,0.34700000000000003,0.11,0.5589999999999999
78Yxsdi1JiwLDsU7TWHezw,44,15/5/15,0,235.50667,1,0.426,-7.095,1,0.613,120.035,0.742,4,1.0,0.0521,0.748,0.767,0.0,0.0859,0.0333,0.9
0WKWNt4Bjgu0KZDvt1HiUZ,41,14/4/15,0,185.54667,11,0.655,-7.209,1,0.63,184.803,0.13699999999999998,3,0.657,0.742,0.33399999999999996,0.546,0.0413,0.16699999999999998,0.0642,0.5820000000000001
1btJNBbN2RlGrLgNRIfNPL,41,18/9/15,0,208.0,0,0.527,-8.307,1,0.636,74.975,0.18100000000000002,4,1.0,0.484,0.408,0.327,0.429,0.16399999999999998,0.0301,0.0403
48P3T4d0O37SHyngfZJRkl,42,7/4/15,0,167.78667,3,0.34600000000000003,-2.824,1,0.648,114.90700000000001,0.8059999999999999,4,0.873,0.564,0.733,0.7829999999999999,0.0,0.13,0.0282,0.9259999999999999
