name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
On My Way to You,3OjNkFFZavF89xvRqWCXmU,70,2019-01-18,hit,213.30667000000003,-5.477,157.97,0.047,4,0.977,1,0.9079999999999999,1,0.825,0.327,0.443,0.538,4.61e-05,0.0866,0.0309,0.245
1 SIDED LOVE,13TMuxC8tdSfthXpHG9D26,73,2019-02-14,hit,170.66666999999998,-7.827000000000001,90.051,0.08800000000000001,4,0.992,8,0.5379999999999999,1,0.743,0.236,0.584,0.42,0,0.119,0.0322,0.283
Nadie,2VRVV7cvAGPJ2EBU4FIVCz,81,2019-01-17,hit,228.76,-5.327999999999999,189.993,0.16399999999999998,4,1.0,0,0.5920000000000001,1,0.934,0.19,0.679,0.617,0,0.0798,0.12,0.665
Nightmares (feat. Lil Skies),0qy1xNhQvnRhEpvKxdXYUR,71,2019-01-18,hit,200.21333,-5.7010000000000005,165.071,0.15,4,1.0,2,0.182,1,0.435,0.107,0.579,0.698,0,0.174,0.0827,0.302
Don't Kill My High,09yhMTRqQ1I1dniu3PoIQi,73,2019-01-18,hit,180.33333000000002,-4.876,144.039,0.44799999999999995,4,1.0,8,0.644,1,0.7340000000000001,0.0363,0.674,0.932,0,0.0576,0.0718,0.826
Jumpin on a Jet,1I3ZAmPmbFV78oNKnibOiW,71,2019-01-18,hit,137.13397,-6.346,140.039,0.708,4,1.0,11,0.785,1,0.55,0.0571,0.824,0.595,3.7e-06,0.0876,0.091,0.157
Love Me Less (feat. Quinn XCII),2tOOcDDYkh0PSjr6GwPEAJ,73,2019-04-05,hit,177.6698,-2.2,145.034,0.833,4,0.995,11,0.539,0,0.6729999999999999,0.0828,0.732,0.856,0,0.323,0.0929,0.771
"No New Friends (feat. Sia, Diplo, and Labrinth)",6Dma0t0hOe6Bd6u5YRKF3n,77,2019-04-12,hit,175.82667,-4.641,106.03200000000001,0.8859999999999999,4,1.0,7,0.484,1,0.588,0.0632,0.725,0.703,0.000251,0.14,0.0466,0.638
Forever's Gotta Start Somewhere,73Jdi1pXMmpo5LcsSXiFLO,71,2019-01-04,hit,189.09333,-4.506,107.904,0.838,4,1.0,0,0.5760000000000001,1,0.6829999999999999,0.053,0.544,0.759,5.87e-05,0.0992,0.0374,0.386
Trap (feat. Lil Baby),0mnVrUP1TAoO223C0N2NYI,71,2019-02-28,hit,184.69914,-2.887,116.985,0.691,4,1.0,0,0.345,1,0.494,0.0862,0.792,0.839,0,0.194,0.0429,0.354
Almost (Sweet Music),2e9N4vHYVUwSwRorBzsZXE,70,2019-01-16,hit,217.48,-5.5889999999999995,88.875,0.08800000000000001,4,1.0,7,0.418,1,0.544,0.021,0.427,0.689,1.69e-06,0.203,0.135,0.706
7 Minutes,2BkyYZmU4JuWW2sYi9EzpC,80,2019-01-18,hit,211.45333,-6.478,104.96600000000001,0.792,4,0.41,10,0.621,1,0.66,0.526,0.613,0.739,0,0.149,0.0311,0.712
Won’t Let Go,4yoQbSPoj8H3O8M3EKvC74,71,2019-03-08,hit,200.13669,-4.292,150.061,0.855,4,1.0,7,0.0,1,0.23600000000000002,0.0563,0.617,0.791,0,0.233,0.0519,0.653
That Old Truck,76jICtPC51cXmetYVnOqHu,70,2019-03-29,hit,212.02667000000002,-7.247999999999999,93.46600000000001,0.815,4,0.997,1,0.821,1,0.653,0.388,0.601,0.635,2.02e-05,0.187,0.032,0.629
Lo/Hi,6XRgC4KAp4upKu0v7H4tQo,74,2019-03-07,hit,177.00268,-7.445,122.012,0.831,4,1.0,2,0.7440000000000001,1,0.5329999999999999,0.015,0.606,0.679,0.000427,0.234,0.0321,0.705
Locationships,2nOrEg4ZHuR0cFQHeV8RnI,70,2019-01-28,hit,182.52,-9.381,136.297,0.076,4,1.0,5,0.405,0,0.593,0.231,0.715,0.482,0,0.143,0.445,0.686
High Right Now,18LhA0zBzAa2YnhcN3hWGa,72,2019-02-22,hit,163.16771,-6.797999999999999,159.985,0.14800000000000002,4,0.9490000000000001,4,0.431,0,0.441,0.0116,0.703,0.557,9.85e-05,0.12,0.0438,0.127
Bohemian Trapsody,7Ii2ALuxW7NkLfQPhV4Rn2,71,2019-03-26,hit,404.66667,-7.486000000000001,140.053,0.852,4,0.9470000000000001,6,0.792,0,0.755,0.0127,0.725,0.838,0.312,0.101,0.0312,0.414
Baby 8,1AtJv3Zzf4DA9UfX822V6D,70,2019-03-29,hit,106.49601000000001,-9.476,162.839,0.21600000000000003,4,1.0,1,0.5670000000000001,1,0.38799999999999996,0.0303,0.656,0.675,0,0.344,0.44,0.475
Congratulations,6WaogiItGdUTm490XN4QKJ,76,2019-03-31,hit,248.35392000000002,-9.019,136.018,0.792,4,0.963,5,0.502,0,0.41100000000000003,0.16,0.7,0.795,0,0.354,0.151,0.696
Make It Better (feat. Smokey Robinson),4SBVWkRIMJ6WBCYPvr5Bwr,73,2019-04-12,hit,219.33247000000003,-6.024,178.555,0.09300000000000001,4,1.0,4,0.033,0,0.132,0.0112,0.676,0.56,0.00403,0.137,0.0643,0.551
Move On,3SOp10shYtVHuZWxVGenUb,75,2019-01-18,hit,178.4,-5.736000000000001,102.009,0.677,4,1.0,2,0.491,1,0.534,0.207,0.736,0.689,0.501,0.402,0.0336,0.389
Breathe,6NGeKy2lLt86dxDjJAtBFk,70,2019-03-01,hit,154.95837,-5.204,76.016,0.765,4,0.617,6,0.456,0,0.6859999999999999,0.187,0.642,0.741,1.25e-06,0.146,0.163,0.72
One Call,2IoZOYOZDrWCOLoZoYedxQ,70,2019-02-01,hit,195.73615,-7.309,146.99200000000002,0.5,4,1.0,2,0.524,1,0.523,0.125,0.861,0.481,1.38e-05,0.0903,0.343,0.188
Jerome,3kxsEF30mM0TZWfkOv4XsS,67,2019-04-19,miss,231.57075,-6.983,150.97899999999998,0.034,3,1.0,8,0.451,1,0.48,0.0476,0.674,0.542,0,0.0682,0.253,0.534
Almeda,6IAgarq2wDeYzpsY2Kx0Hw,71,2019-03-01,hit,236.12,-5.296,110.015,0.914,4,1.0,1,0.7140000000000001,1,0.597,0.0227,0.827,0.553,1.52e-05,0.176,0.032,0.0631
My Year,6MDjeiUWPPgEwLtiBrr9he,73,2019-01-24,hit,190.34481,-3.2430000000000003,145.03,0.451,4,1.0,11,0.35,0,0.447,0.206,0.842,0.808,0,0.258,0.0491,0.705
Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,71,2019-02-22,hit,236.30032000000003,-5.315,114.007,0.879,4,1.0,9,0.217,1,0.196,0.0841,0.902,0.621,0,0.138,0.199,0.497
Jet Black (feat. Brandy),70pZIQqQ37SrNCADx0FiPN,73,2019-04-12,hit,208.39542,-7.697,108.204,0.2,4,1.0,7,0.28600000000000003,0,0.182,0.0302,0.819,0.596,4.59e-06,0.102,0.123,0.473
Harmony Hall,5kXDF4OmM5COyeo6z97nEk,74,2019-01-24,hit,308.73332999999997,-6.086,98.008,0.23199999999999998,4,1.0,11,0.8079999999999999,1,0.763,0.475,0.653,0.76,0.000129,0.0917,0.0479,0.6
Nunya (feat. Dom Kennedy),0tkmYNfaEaH9HpR59ApRtE,71,2019-02-22,hit,244.68833999999998,-4.027,97.98,0.515,4,0.78,1,0.643,1,0.6659999999999999,0.39,0.675,0.71,0,0.381,0.21,0.574
Burning,68vxG1i6RSmrsY9mRdqDgG,71,2019-01-18,hit,213.17333,-5.471,110.045,0.474,4,1.0,5,0.423,1,0.32,0.21,0.735,0.688,3.11e-05,0.106,0.104,0.282
Keep It Simple,6SzCgkimMZ97h2GluSWSzd,70,2019-01-30,hit,187.45333,-3.162,126.073,0.945,4,0.9840000000000001,7,0.619,0,0.5529999999999999,0.00661,0.673,0.827,0,0.18,0.0389,0.947
Flooded,6Ur6u4Ici7NYBiuGEEkNMP,70,2019-03-01,hit,115.72245,-5.2860000000000005,166.049,0.038,4,0.55,8,0.009000000000000001,1,0.369,0.36,0.714,0.636,0,0.112,0.201,0.52
Fallingwater,2CPLGREl5ahzA2WPBMkpxh,71,2019-01-18,hit,271.2,-8.933,86.929,0.11,4,1.0,2,0.557,1,0.542,0.613,0.389,0.322,0.000534,0.093,0.0355,0.453
Kick It,6Ks1e4WEUeOGgnTGZ4IMXo,74,2019-04-05,hit,191.22571000000002,-3.647,124.949,0.557,4,1.0,1,0.4,0,0.496,0.0153,0.764,0.787,0,0.0736,0.0445,0.381
Come Home (feat. André 3000),6RpunyUP44SDweJPDScLSF,73,2019-04-12,hit,266.81265,-4.915,164.834,0.259,4,1.0,8,0.21600000000000003,1,0.38799999999999996,0.0144,0.567,0.815,2.14e-05,0.126,0.141,0.325
Save That,20QsjZcPfLlW9OidT7RphJ,72,2019-03-22,hit,150.07215,-5.1160000000000005,95.986,0.767,4,1.0,11,0.325,0,0.321,0.0314,0.874,0.666,1.6e-06,0.0865,0.205,0.639
Light On,6UnCGAEmrbGIOSmGRZQ1M2,71,2019-01-18,hit,233.88,-6.287000000000001,102.054,0.478,4,0.995,2,0.501,1,0.519,0.201,0.657,0.569,1.38e-05,0.126,0.0542,0.399
She’s The One,3zM2prB16NRn1zggh1KCY0,70,2019-03-08,hit,188.83719,-5.502000000000001,155.984,0.14,4,1.0,6,0.35600000000000004,0,0.433,0.308,0.621,0.804,0,0.297,0.225,0.396
Lava,5BoDFGTXZ8j5muc6Sb2jMz,70,2019-04-05,hit,157.30327,-10.064,169.137,0.601,4,0.773,1,0.42100000000000004,1,0.56,0.304,0.623,0.615,0.00874,0.25,0.146,0.672
Bola Rebola,1OUPXna2MCgAt3VNmXJBtg,86,2019-02-22,hit,193.44,-4.538,129.984,0.787,4,1.0,5,0.434,0,0.38299999999999995,0.22,0.834,0.777,0.00609,0.335,0.0593,0.865
you were good to me,6tNgjrWXWHx2zR52Q6qCLG,72,2019-04-19,hit,219.17333,-15.01,101.10700000000001,0.265,4,0.867,2,0.825,1,0.7829999999999999,0.907,0.453,0.0798,2.9e-05,0.112,0.041,0.245
Blue Strips,0AKwYorDdgm3NtusTmPlkn,70,2019-03-01,hit,207.46448999999998,-6.3660000000000005,161.983,0.244,4,1.0,6,0.635,0,0.622,0.102,0.776,0.776,0,0.138,0.316,0.68
Tough (feat. Noah Kahan),3a1Zmq0P1E6W80x8EOcVNP,71,2019-02-15,hit,178.13333,-7.047000000000001,93.125,0.294,4,1.0,10,0.5920000000000001,1,0.498,0.388,0.729,0.57,0,0.111,0.0554,0.687
This Life,46VD9EYQ2lIZcJUTptvuNF,72,2019-04-04,hit,268.6,-6.434,170.234,0.22,4,1.0,9,0.698,1,0.617,0.228,0.62,0.712,3.39e-06,0.0561,0.1,0.83
Do You Mean (with Ty Dolla $ign & bülow),5MvLsT03RBp67RLoeISCdl,71,2019-04-26,hit,193.17551,-9.827,99.98899999999999,0.5529999999999999,4,1.0,11,0.5539999999999999,1,0.595,0.102,0.6,0.666,0,0.118,0.0394,0.566
I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),5pzeevBDvU6GVXqUKoiYDX,74,2019-02-14,hit,167.6,-3.182,97.007,0.659,4,0.9640000000000001,9,0.569,0,0.527,0.23,0.709,0.784,0,0.147,0.1,0.584
Piece Of Your Heart,5p1ex0pXv6jSPJ6QbumQpD,85,2019-02-01,hit,152.9132,-6.806,124.08,0.51,4,1.0,10,0.595,0,0.664,0.0404,0.677,0.744,0.00016,0.074,0.0295,0.631
Two Cups (feat. Offset & Big Sean),7r62wx5N1cOQxYr6b0p2Bi,70,2019-03-22,hit,181.05714,-4.587,92.994,0.306,4,1.0,0,0.521,1,0.519,0.0214,0.827,0.768,0,0.193,0.207,0.496
Preach,2AaF78iCWISMWYog5RnSi5,74,2019-02-15,hit,236.88,-5.712000000000001,91.906,0.281,4,1.0,11,0.09,0,0.272,0.0681,0.508,0.729,0,0.1,0.0443,0.412
"Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce] - Remix",0wt9RjddODlWDetpuaXfRK,74,2019-02-22,hit,210.0,-4.243,179.83599999999998,0.092,4,0.997,2,0.7879999999999999,1,0.7040000000000001,0.274,0.604,0.754,3.53e-06,0.0947,0.119,0.28
"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",5600nq7TiBraBX2jobyJ3l,79,2019-01-24,hit,182.07474,-6.54,188.09799999999998,0.775,4,1.0,5,0.22399999999999998,0,0.40700000000000003,0.00579,0.588,0.821,0.000275,0.208,0.216,0.509
Imported (with 6LACK),5zXmmhtXrhDbYnScaYpqZg,73,2019-04-09,hit,225.04,-3.615,111.09700000000001,0.7979999999999999,4,0.995,7,0.619,1,0.636,0.199,0.726,0.636,0,0.111,0.0496,0.362
New House,79yScU3wNnv2yPF3awYqnU,72,2019-02-14,hit,199.05211,-8.682,73.262,0.040999999999999995,4,0.948,1,0.456,0,0.557,0.807,0.402,0.378,0,0.242,0.0436,0.317
Two of Us,3fd5jcZKAzoiivM4ZDwhyU,79,2019-03-07,hit,217.85532999999998,-5.4110000000000005,127.10700000000001,0.523,4,0.9329999999999999,0,0.755,1,0.71,0.226,0.614,0.605,0,0.124,0.0321,0.329
Punto G,5Lb1pjnll07UQKxNpnnGBy,80,2019-04-05,hit,181.58667,-4.738,165.96099999999998,0.833,4,1.0,6,0.528,0,0.607,0.00796,0.787,0.751,0.000139,0.0857,0.0865,0.926
Vacia Sin Mi,4l0O19WwpjzbDGkdFtkQ6W,80,2019-03-14,hit,271.10526,-6.456,190.017,0.423,4,0.983,8,0.465,0,0.429,0.358,0.786,0.63,0.00306,0.176,0.301,0.749
BAD!,7IMGshuSNOXHgmboboPpIH,76,2019-01-18,hit,173.04,-5.95,125.068,0.6759999999999999,4,1.0,8,0.615,1,0.652,0.309,0.701,0.816,7.79e-05,0.153,0.0608,0.316
Juicy,4cTm3Ev9bUvy4ChJjB1nhl,70,2019-03-01,hit,199.58667,-2.6439999999999997,170.084,0.608,4,0.953,0,0.6509999999999999,1,0.564,0.0817,0.77,0.697,0,0.0663,0.0607,0.428
Don't Change,5GGEJhZ5xjbU7UhSlipuoq,72,2019-04-19,hit,176.40839,-4.935,106.053,0.648,4,1.0,10,0.469,0,0.528,0.206,0.794,0.621,0,0.103,0.168,0.237
Make Eem Run!,44nlOJLjLqwNgYcT277V25,70,2019-01-23,hit,192.0,-8.908,129.997,0.397,4,1.0,2,0.14400000000000002,0,0.376,0.747,0.936,0.514,0,0.11,0.271,0.812
REDLIGHT,4Joy4odtE1z0AX32uWoAQn,71,2019-03-28,hit,135.38013999999998,-4.189,129.903,0.2,3,0.057999999999999996,4,0.857,0,0.466,0.198,0.611,0.931,0,0.444,0.354,0.225
Dile la Verdad,6qP73DRFGojLuIk1siIhNE,82,2019-01-11,hit,219.02912,-3.5039999999999996,103.00200000000001,0.905,4,1.0,7,0.318,1,0.36700000000000005,0.292,0.886,0.701,1.16e-05,0.0574,0.141,0.823
Bon Bon Chocolat,06Pvy98db25O7wlfFFFIRM,78,2019-03-18,hit,228.68231,-5.559,139.92700000000002,0.6779999999999999,4,1.0,6,0.657,1,0.629,0.0343,0.719,0.828,0,0.0747,0.0613,0.634
Anti-Everything,5d1fRO6RYAtbPPgbpSHnlA,72,2019-01-18,hit,183.85333,-7.292000000000001,101.943,0.529,4,1.0,0,0.759,1,0.6859999999999999,0.28,0.734,0.663,0,0.12,0.185,0.256
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4lJNen4SMTIJMahALc3DcB,78,2019-04-12,hit,187.02667,-5.9479999999999995,112.009,0.757,4,1.0,7,0.261,1,0.442,0.0077,0.69,0.714,7.23e-05,0.191,0.0338,0.489
RPG (feat. 6lack),1EGrDTfEuAiRzRdxlblpET,70,2019-02-22,hit,236.21813999999998,-7.367999999999999,132.94,0.544,4,1.0,7,0.56,0,0.59,0.402,0.758,0.534,0,0.0917,0.287,0.719
Despacito,6habFhsOp2NvshLv26DqMb,78,2019-02-01,hit,229.36,-4.787,177.928,0.419,4,0.935,2,0.35200000000000004,1,0.534,0.198,0.655,0.797,0,0.067,0.153,0.839
All You Need To Know (feat. Calle Lehmann),4Gcv5SsxnQWpmOnUI19EJk,71,2019-03-27,hit,238.45878,-4.629,139.987,0.696,4,0.9279999999999999,0,0.499,1,0.621,0.00968,0.513,0.788,0,0.11,0.0364,0.234
Save Me Tonight,1nufXiTCTTAeJfO9hLHvO8,72,2019-01-25,hit,170.07914,-3.284,125.85,0.19699999999999998,4,1.0,5,0.0,0,0.22399999999999998,0.0113,0.55,0.899,9.65e-05,0.137,0.0458,0.408
Me Gusta,1N3rf6ZFzb8NPYeLCmgzj7,77,2019-02-15,hit,197.30667,-3.992,96.025,0.429,4,1.0,1,0.6940000000000001,0,0.7020000000000001,0.0832,0.851,0.688,0.0137,0.0758,0.0482,0.708
Quarter Milli (feat. Gucci Mane),36YZKsGtyzblj9fGYKtR7H,70,2019-02-22,hit,194.87488000000002,-7.795,130.036,0.5379999999999999,4,1.0,9,0.452,1,0.171,0.0688,0.909,0.55,8.97e-05,0.11,0.0728,0.189
"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",2VDTgXwf3F6kcpX4HI0BKy,75,2019-04-12,hit,195.74667,-5.915,167.81099999999998,0.18,3,0.682,7,0.065,0,0.326,0.034,0.585,0.525,2.6e-05,0.139,0.0817,0.533
the broken hearts club,3Uu6pcfL9xsdfsKRx3DXRf,70,2019-01-11,hit,184.69465,-9.431000000000001,100.385,0.061,4,0.381,4,0.521,1,0.602,0.801,0.62,0.288,0,0.37,0.123,0.691
Longshot,1Yi8XPnCPoimWwqxwm3uz9,74,2019-01-08,hit,232.96,-4.025,102.829,0.414,4,1.0,7,0.14,1,0.45899999999999996,0.00381,0.481,0.765,0.000737,0.119,0.0388,0.465
EX - Remix,4LfoYkTuIPgJ2RlNkN5P5C,70,2019-03-08,hit,196.13333,-6.978,73.484,0.14800000000000002,4,1.0,0,0.14300000000000002,1,0.345,0.326,0.775,0.537,0,0.0792,0.141,0.403
Just You and I,2n48BjaFSczfeIG3HaIaPv,82,2019-01-11,hit,174.98259,-5.416,92.061,0.258,4,0.992,9,0.43200000000000005,1,0.5329999999999999,0.456,0.567,0.696,0,0.113,0.301,0.544
La Respuesta,2fOjendzUzepHwR9QrVyYF,76,2019-04-19,hit,182.4,-3.674,180.05,0.441,4,1.0,4,0.45,0,0.32,0.127,0.757,0.832,0,0.167,0.229,0.53
Reachin' 2 Much (feat. Lalah Hathaway),577g1tDBKntqev2lLDydxs,70,2019-04-12,hit,355.4922,-4.76,120.367,0.317,4,0.938,4,0.196,0,0.248,0.0009,0.588,0.654,4.88e-05,0.105,0.0676,0.329
MIROH,4WuKHgxdCJsaOBIh7yndty,76,2019-03-25,hit,207.61728,-3.1039999999999996,126.06299999999999,0.725,4,1.0,9,0.38799999999999996,1,0.44799999999999995,0.00911,0.563,0.979,0,0.249,0.104,0.503
FANCY,60zxdAqWtdDu0vYsbXViA7,78,2019-04-22,hit,213.88576,-2.138,132.023,0.8809999999999999,4,1.0,5,0.0,0,0.0,0.0132,0.699,0.866,0,0.648,0.0446,0.795
Friends,3Y8JSCYjFznthCYb5HZ8lW,72,2019-03-27,hit,223.90966,-5.935,138.865,0.28800000000000003,4,0.951,1,0.19399999999999998,0,0.457,0.288,0.628,0.668,0,0.622,0.263,0.347
Sunflower (feat. Steve Lacy),2nBkgxlht8knPvUQN5Tmdk,69,2019-03-06,miss,137.6,-5.691,100.03,0.5,4,0.685,8,0.58,1,0.7120000000000001,0.406,0.863,0.576,0.00824,0.141,0.0567,0.932
Can We Pretend (feat. Cash Cash),3O0e0LHTpza0rYVDbZfQ4r,76,2019-04-11,hit,224.36,-3.447,115.17200000000001,0.40399999999999997,4,1.0,1,0.08800000000000001,0,0.354,0.197,0.524,0.806,0,0.101,0.406,0.45
Fingías,7o0oY5wRcoV7oPuDhD2J1z,83,2019-03-22,hit,225.37332999999998,-3.83,191.99400000000003,0.042,4,1.0,6,0.355,1,0.565,0.19,0.729,0.805,0.225,0.0909,0.184,0.345
Your Peace (feat. Lil Baby),0AtY4uFaYBIl6tAjONkk1Z,70,2019-03-22,hit,183.92,-5.968,195.958,0.076,4,1.0,6,0.511,0,0.8029999999999999,0.00997,0.518,0.63,0,0.101,0.199,0.576
Medellín (with Maluma),3tTV4DYlhkiXRNiiXwIAPf,78,2019-04-17,hit,298.16417,-7.093,91.98,0.136,4,0.892,1,0.8059999999999999,1,0.444,0.0603,0.82,0.685,1.82e-05,0.671,0.288,0.462
No Label,4WznHDEzfBcZOVFFNkDUBt,67,2019-02-08,miss,144.66063,-8.287,99.85700000000001,0.33799999999999997,4,1.0,10,0.5820000000000001,1,0.302,0.0285,0.766,0.478,0,0.17,0.479,0.303
Face My Fears - English Version,0CALOqrkXAE7WB2nyIATLk,70,2019-01-18,hit,222.01332999999997,-7.041,159.965,0.21,3,0.49700000000000005,1,0.342,0,0.574,0.0105,0.628,0.751,0,0.119,0.0991,0.44
The King,54GASuUdLbhhdyECNUp3Pb,70,2019-03-08,hit,174.32,-6.733,81.027,0.028999999999999998,4,1.0,2,0.502,1,0.5529999999999999,0.0643,0.643,0.716,0,0.14,0.0915,0.854
That's How You Got It,0QFvybNsiwupz72jpQWxKn,67,2019-01-07,miss,184.74667,-4.224,89.984,0.46399999999999997,4,1.0,4,0.315,1,0.34,0.00181,0.673,0.683,1.06e-05,0.099,0.0321,0.824
Crashing (feat. Bahari),7egj375ez0KtF3bYCfAHdZ,70,2019-01-25,hit,230.0,-6.138,95.995,0.841,4,1.0,5,0.591,1,0.5379999999999999,0.342,0.582,0.681,0,0.186,0.0458,0.273
Low Key (feat. Tyga),7xhvCzIguRfyfQyGrnWuVn,71,2019-01-31,hit,201.38522,-5.553,109.014,0.631,4,1.0,6,0.159,0,0.23199999999999998,0.369,0.79,0.546,2.55e-06,0.128,0.0383,0.748
Dreaming Deeper,4KPRqt53xnT2Hs2rDGKiRu,70,2019-02-05,hit,223.25977000000003,-32.695,122.538,0.094,5,0.838,9,0.013000000000000001,0,0.397,0.928,0.175,0.0236,0.95,0.0651,0.0493,0.0373
Drugs & The Internet,4SHhui9S7lFYGHXikfneGo,73,2019-04-26,hit,178.54984,-6.596,89.134,0.17800000000000002,4,0.919,2,0.33,1,0.45299999999999996,0.321,0.454,0.583,1.06e-05,0.332,0.133,0.216
Timebomb,6GqRl2u7LIW93T8Vi5LnXU,70,2019-01-11,hit,218.58898,-4.766,122.053,0.86,4,0.9520000000000001,5,0.5579999999999999,1,0.242,0.000276,0.583,0.778,0,0.621,0.0403,0.446
Stay Flo,6GCIYIWUBSLontW6divqsw,70,2019-03-01,hit,175.70667,-7.119,155.974,0.195,4,1.0,9,0.037000000000000005,1,0.222,0.397,0.823,0.558,2.03e-05,0.0821,0.0278,0.674
Day Dreaming,2JRLoT6z48Pfihyj1s1u77,71,2019-01-25,hit,211.22667,-5.688,101.241,0.381,3,0.997,10,0.355,1,0.331,0.071,0.752,0.59,9.76e-06,0.095,0.0259,0.353
Swing,4DbhxwlkhTbCTqlZptxmI6,83,2019-03-22,hit,155.05828,-6.422000000000001,106.486,0.6559999999999999,4,0.9309999999999999,8,0.6579999999999999,1,0.608,0.458,0.729,0.616,0,0.082,0.249,0.532
Winners Circle,3AN70xkC9i9fFBpKlukRhY,70,2019-04-12,hit,209.23796000000002,-8.81,94.089,0.48,4,0.955,2,0.41,1,0.501,0.182,0.764,0.591,8.32e-06,0.396,0.307,0.694
I Found You / Nilda’s Story (with Calvin Harris & Miguel),3eVuglKxN2sjoIGHAsFAge,72,2019-01-04,hit,191.46535,-9.79,78.78699999999999,0.146,5,1.0,6,0.018000000000000002,1,0.365,0.941,0.376,0.24,0.0163,0.126,0.045,0.202
Let's Shut Up & Dance,05fVrhFBjfElZiDfHDRxhF,71,2019-02-22,hit,208.26086,-2.891,110.051,0.45899999999999996,4,0.972,6,0.1,0,0.26,0.042,0.765,0.893,0.000271,0.0331,0.209,0.715
Apologize,1JG8pJ7G8qJiy98DzCBL2E,70,2019-02-01,hit,198.6937,-5.593,85.005,0.013999999999999999,4,1.0,2,0.196,1,0.33,0.00121,0.535,0.836,0,0.102,0.0746,0.443
Observations From A Faraway Place,5H14dJbhKeaU1ffTMmIGJi,70,2019-01-25,hit,142.07415,-22.34,76.125,0.07200000000000001,4,0.7,7,1.0,1,0.93,0.826,0.176,0.117,0.885,0.124,0.0401,0.142
How It Is (feat. The Plug),1ogmtYEsS4ywfLIhMee5bu,74,2019-02-28,hit,277.55102,-9.318,147.381,0.495,4,1.0,0,0.11900000000000001,1,0.282,0.00822,0.672,0.6,0,0.0945,0.381,0.226
On My Mind,2Z4VcAZNdHWIKzK9MAQBeM,12,2019-04-26,miss,213.44512000000003,-6.666,154.911,0.5,4,0.996,0,0.373,1,0.36700000000000005,0.258,0.702,0.705,5.93e-06,0.0879,0.0543,0.743
Throwaway (with Clairo),3TTWpDAiJfyoJDd5v2F8C3,73,2019-03-20,hit,180.0,-6.587999999999999,140.034,0.971,4,1.0,2,0.28,1,0.5870000000000001,0.784,0.789,0.49,0.000598,0.112,0.0392,0.869
Flux,4zb3kFL9fXrrfTwIY4CcDy,75,2019-03-01,hit,229.78331,-5.903,93.024,0.11800000000000001,4,0.774,0,0.494,1,0.5920000000000001,0.834,0.518,0.465,0,0.203,0.0273,0.302
Racks on Racks,0SfG57HqtBNqKN9O27fo1s,73,2019-01-31,hit,129.77782,-7.166,150.061,0.799,4,1.0,1,0.37799999999999995,1,0.605,0.0311,0.822,0.484,6.22e-06,0.31,0.0865,0.0934
HEARTBROKEN,3SvvcRoh5wgI7yacmYEPH8,56,2019-04-26,miss,134.2532,-7.1339999999999995,139.838,0.474,4,1.0,9,0.0,1,0.102,0.0349,0.591,0.595,0,0.241,0.349,0.371
Alright (feat. Trippie Redd & Preme),3k9vMJ09zyVP3N2pi8Yzj0,68,2019-02-01,miss,177.8649,-5.0280000000000005,155.96200000000002,0.332,4,1.0,6,0.19699999999999998,0,0.23600000000000002,0.00988,0.708,0.661,0,0.135,0.11,0.293
Jenny of Oldstones (Game of Thrones),1u0THw5xaGd7sYzJEh48Lt,76,2019-04-22,hit,188.63887,-10.672,133.80100000000002,0.025,5,0.08199999999999999,1,0.389,0,0.525,0.928,0.36,0.184,2.98e-05,0.0897,0.0508,0.203
Déjate Querer,3mN2DtljBhnrIpc3Nu2pJ8,83,2019-02-28,hit,202.82363,-4.238,106.014,0.7609999999999999,4,1.0,6,0.5670000000000001,1,0.542,0.028,0.755,0.792,0,0.0754,0.0484,0.844
Hope Not,7mW8ar9hy7GSeH4lohyOKs,71,2019-04-05,hit,191.03025,-4.998,110.037,0.18899999999999997,4,0.616,4,0.48200000000000004,0,0.5870000000000001,0.444,0.561,0.422,0,0.0867,0.0267,0.182
Bow Down,5qD3Qv8Wu3r5uRD0DahcZy,69,2019-03-29,miss,242.68,-4.95,155.01,0.645,4,1.0,0,0.8540000000000001,1,0.687,5.36e-05,0.426,0.959,6.54e-06,0.707,0.0525,0.372
Cama Vacia,6sR4WtcYJOCXzDsDfY9PwV,76,2019-01-31,hit,201.0498,-2.185,175.797,0.488,4,1.0,9,0.424,0,0.344,0.132,0.647,0.85,1.15e-06,0.0809,0.212,0.316
"Guns, Gold & Guitars",7oRqsSqK2nrPqzCbNoi5DH,33,2019-04-26,miss,310.62667000000005,-5.401,91.965,0.015,4,1.0,5,1.0,1,0.843,0.26,0.578,0.811,2.08e-06,0.355,0.0243,0.576
Gotta Go,0xq4ZTcmwBfkPGo4RRKmMe,75,2019-01-02,hit,221.81338,-2.526,101.85,0.591,4,0.966,3,0.507,0,0.387,0.0741,0.53,0.829,0,0.0993,0.0445,0.423
