name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Running Miles,4U9kJBr61UhO5srPib7zyz,60,2017-12-15,miss,255.5298,-12.369000000000002,109.041,0.342,4,0.973,2,0.092,0,0.381,0.911,0.718,0.443,4.71e-05,0.0972,0.0458,0.442
Monster,0criiQKIY1hyU0lRbVhZ8L,61,2017-01-20,miss,256.32,-6.772,97.51,0.24,4,1.0,1,0.7390000000000001,0,0.6759999999999999,0.00146,0.394,0.871,1.29e-06,0.0726,0.0509,0.286
Playlist,3ELtMjUmzqUZGtOtvd3DqO,57,2017-09-08,miss,198.92231,-5.782,174.013,0.061,4,1.0,9,0.379,1,0.42700000000000005,0.124,0.749,0.701,0.0,0.0528,0.251,0.891
Sometimes,2Yoi40YHBjbI2PycCeimJO,60,2017-10-20,miss,192.28,-12.594000000000001,79.943,0.42100000000000004,4,0.77,7,0.6920000000000001,0,0.6940000000000001,0.664,0.669,0.284,0.00573,0.0659,0.0693,0.178
Veggies,34yAAS72vZUXvsQPHGZexE,59,2017-07-28,miss,203.65333,-7.957000000000001,183.925,0.040999999999999995,4,0.9940000000000001,0,0.465,0,0.39299999999999996,0.215,0.502,0.465,0.0,0.275,0.267,0.655
Malibu 1992,0VGyn5TrmY6oq05Ynj63Hz,57,2017-03-10,miss,341.33333,-7.769,147.47,0.22,4,1.0,6,0.5539999999999999,1,0.515,0.0603,0.55,0.323,0.0767,0.142,0.0422,0.504
Mercy Falls,6oSxm8jKgVbrlKo4Ktd1qr,58,2017-08-31,miss,193.5,-10.639000000000001,80.00399999999999,0.22,4,0.882,8,0.17300000000000001,1,0.39799999999999996,0.306,0.858,0.26,0.345,0.0872,0.119,0.182
FOR MY PEOPLE,5URYXSFGks9Q8eYePlgVdL,61,2017-04-07,miss,232.76498999999998,-6.627999999999999,100.986,0.349,4,1.0,11,0.377,0,0.508,0.111,0.672,0.704,0.0,0.115,0.165,0.188
Ain't Gonna Leave,76viqO3tGyWHYbJgmV2gfN,58,2017-05-19,miss,207.4,-4.8660000000000005,152.078,0.124,4,0.9690000000000001,2,0.24100000000000002,1,0.449,0.0628,0.658,0.658,0.0,0.0497,0.0443,0.582
Loco Enamorado,4N1c5rmWOzRmB9SMacr5wB,70,2017-06-23,hit,252.2,-2.984,94.0,0.36700000000000005,4,0.992,11,0.168,0,0.392,0.226,0.69,0.872,0.0,0.0858,0.0588,0.731
Feel My Love,6P415bdEuyzdqSp8BHvQ6Z,61,2017-08-26,miss,235.36327000000003,-6.66,94.955,0.242,4,1.0,1,0.188,0,0.441,0.0651,0.597,0.666,0.0,0.14,0.0601,0.443
Rainbow,2Tuc96S4JToUiQSLW3aMec,58,2017-08-11,miss,218.64,-6.269,120.111,0.466,4,0.995,0,0.512,1,0.5720000000000001,0.693,0.622,0.393,0.0,0.124,0.0281,0.548
Wow,1rEkUEBFYEtqDLYaTuElsx,58,2017-10-13,miss,222.33518999999998,-6.086,92.01799999999999,0.389,4,0.991,10,0.46399999999999997,0,0.37200000000000005,0.0135,0.625,0.643,0.0154,0.111,0.0334,0.46
Tengo Que Olvidarla,5tVsT5NHj96fBlJksV7CpE,58,2017-11-03,miss,166.18227,-8.076,85.98299999999999,0.113,4,0.937,1,0.396,0,0.616,0.621,0.585,0.469,0.0,0.106,0.0325,0.456
Breeze,46jPvB4xZCgyPIxzUto8nK,60,2017-02-13,miss,132.0,-12.335999999999999,83.21700000000001,0.316,4,1.0,10,0.161,1,0.221,0.368,0.683,0.154,0.848,0.372,0.18,0.616
Dedicated,4wYiSiqO7VaG3J1i1sAd8R,56,2017-08-04,miss,169.5,-6.7379999999999995,159.946,0.318,4,1.0,0,0.325,0,0.532,0.223,0.652,0.666,0.0,0.109,0.163,0.685
strangers,60bHRp4901AmCtPPPsytte,59,2017-10-22,miss,198.86825,-12.290999999999999,73.831,0.365,4,1.0,1,0.311,1,0.45299999999999996,0.687,0.735,0.389,3.25e-06,0.125,0.354,0.729
Tell It All Town,6GsNYeGGsV4nz3IqRLAMjK,55,2017-03-01,miss,232.66132000000002,-9.4,129.941,0.41700000000000004,4,0.537,0,0.7959999999999999,1,0.8109999999999999,0.325,0.595,0.281,0.0,0.143,0.0268,0.385
Little Bit of Lovin,5l5wRXA7asTNjh3V0oNGPs,61,2017-12-01,miss,172.87483,-6.022,108.064,0.645,4,1.0,1,0.35100000000000003,1,0.364,0.0126,0.784,0.653,2.48e-06,0.317,0.0365,0.348
Lust,3zmySiBrjkMtbbtKSff2Pd,58,2017-12-13,miss,156.0,-5.641,160.084,0.81,4,0.9590000000000001,9,0.609,1,0.45799999999999996,0.138,0.718,0.767,0.0,0.114,0.166,0.519
B,4PvVX27CitqLAamcc0PCRU,60,2017-11-17,miss,186.17574,-11.109000000000002,144.487,0.043,4,0.311,2,0.643,0,0.7859999999999999,0.227,0.515,0.391,0.0,0.355,0.0575,0.47
Loca (feat. Cali y El Dandee),05ZXXyeZFhZtA6DAP3Aw7x,71,2017-05-12,hit,234.3663,-3.367,95.01899999999999,0.275,4,1.0,9,0.332,1,0.363,0.11,0.751,0.839,0.0,0.0865,0.054,0.639
Wheels Fall Off,4yGeJP63Z6gLEOZNHjkNnW,56,2017-04-21,miss,207.26934,-6.9110000000000005,103.98,0.58,4,0.991,2,0.8390000000000001,1,0.603,0.199,0.694,0.679,0.0,0.111,0.118,0.0703
Tell Me Tell Me,3n0y72mRws8IZPQA0QkKEK,57,2017-09-12,miss,188.25791,-4.527,119.859,0.701,4,1.0,0,0.8,1,0.693,0.000345,0.578,0.769,0.00373,0.25,0.0866,0.721
Lines of the Broken,4AqH4V7PEC5BTK29FVmXQd,59,2017-05-16,miss,220.8,-7.071000000000001,149.908,0.163,4,0.852,8,0.501,1,0.616,0.208,0.593,0.569,0.00442,0.221,0.164,0.3
Wasted Acres,0IvQCuL8N4158edtz98LCL,59,2017-08-18,miss,172.16,-9.334,134.967,0.385,4,0.988,7,0.32299999999999995,0,0.344,0.342,0.499,0.397,0.062,0.1,0.0263,0.12
Hold On,66P8MvPsqu5sN0UgzLYZrf,64,2017-04-20,miss,199.54667,-8.599,132.51,0.105,5,0.273,1,0.589,1,0.708,0.745,0.56,0.275,0.0,0.164,0.0354,0.388
Reminding Me,6n72bDAxbWOkWaJnlfQfIZ,62,2017-06-16,miss,209.92422000000002,-4.869,132.85399999999998,0.32299999999999995,4,0.858,9,0.527,0,0.504,0.0791,0.563,0.58,0.0,0.085,0.0459,0.26
Over,7M7IOOxwJpr6Fwf3YQbBCB,59,2017-02-03,miss,190.96,-5.122000000000001,145.003,0.616,4,1.0,0,0.877,0,0.8340000000000001,0.247,0.784,0.511,0.00047,0.126,0.0534,0.592
Radio,0idjTHGhGRBdWTmsalq3tF,57,2017-04-28,miss,212.33333,-6.462000000000001,120.006,0.755,4,0.99,0,0.126,1,0.354,0.61,0.573,0.896,0.0157,0.23,0.0341,0.549
E,1XBGTp6OqwYaYhemH3aMKT,55,2017-04-21,miss,228.82667,-7.73,113.96,0.9109999999999999,4,0.995,9,0.7140000000000001,0,0.6609999999999999,0.0817,0.657,0.736,0.0,0.302,0.0766,0.378
Yer Killin' Me,79lzbYqczF4oLoOkxx9mHK,56,2017-03-17,miss,234.53465,-6.794,165.27200000000002,0.21,4,0.96,0,0.6679999999999999,0,0.585,0.00217,0.396,0.718,0.00077,0.332,0.0814,0.366
Saturday,50wiHcvfcpQSo5P5rbyozc,59,2017-03-17,miss,283.02667,-6.06,130.898,0.643,4,0.7809999999999999,0,0.6809999999999999,1,0.682,0.0716,0.525,0.717,0.575,0.121,0.0339,0.211
Learn To Let Go,1g1TeDflB6atAy7HKwrzXu,60,2017-08-11,miss,217.54667,-2.951,168.104,0.381,4,1.0,5,0.426,1,0.342,0.00369,0.515,0.847,6.66e-05,0.293,0.039,0.645
Shape of You - Acoustic,5ULRlgiSPSKTaJN1vU9yso,70,2017-02-10,hit,223.57332999999997,-5.5760000000000005,100.728,0.617,4,1.0,8,0.495,0,0.557,0.49,0.843,0.4,0.0,0.125,0.103,0.927
Maybe,7sljA9XJXVCbbXLK5XpDtu,58,2017-06-12,miss,244.99042999999998,-10.895,91.76299999999999,0.365,4,1.0,9,0.335,1,0.5429999999999999,0.953,0.66,0.306,0.826,0.319,0.0296,0.491
No Coming Down,6hq2THIt5HGRyQ8DnvG6ff,57,2017-11-10,miss,195.69234,-6.132000000000001,129.915,0.336,4,1.0,10,0.5770000000000001,0,0.6629999999999999,0.0596,0.645,0.736,0.0,0.218,0.1,0.534
Thin Floors And Tall Ceilings,1zyMwU1NtRDkuQWthUbGsL,59,2017-09-08,miss,178.3078,-9.013,139.32,0.11800000000000001,4,0.18100000000000002,7,0.43,0,0.565,0.0335,0.218,0.464,0.962,0.122,0.0335,0.0414
Wake Up,0iwNqXQHnQlH6J43CFlPBq,61,2017-01-27,miss,82.84272,-13.824000000000002,77.467,0.054000000000000006,4,1.0,1,0.0,1,0.0,0.882,0.822,0.107,0.861,0.084,0.0862,0.622
12:34 AM,07HYEJfLR6CrvKeLpfrA7r,57,2017-06-27,miss,127.0,-11.970999999999998,90.001,0.122,4,0.627,1,0.441,1,0.514,0.656,0.711,0.473,0.0666,0.119,0.116,0.32
Know No Better - Doobious Remix,0mz8ZwZ5KwnO122kS4N0IL,55,2017-08-25,miss,195.42857,-4.2139999999999995,139.971,0.6970000000000001,4,0.9840000000000001,7,0.10800000000000001,0,0.324,0.302,0.651,0.847,1.23e-05,0.132,0.0822,0.37
Ciao Adios,3EfugazgSddQvzZpkof5I4,70,2017-02-10,hit,200.10481000000001,-3.0780000000000003,106.083,0.6779999999999999,4,1.0,4,0.3,0,0.361,0.127,0.698,0.882,0.0,0.15,0.0863,0.445
Amárrame,3EK4tGkSiO5xvvB5sM4tln,72,2017-04-28,hit,207.33333000000002,-4.553999999999999,179.977,0.174,4,1.0,5,0.266,0,0.483,0.247,0.563,0.674,0.00226,0.107,0.048,0.784
Overture,62mHTv9KMZkmRNoR9FwKM4,54,2017-06-09,miss,214.40652999999998,-6.09,97.001,0.071,4,0.423,0,0.527,1,0.615,0.147,0.347,0.608,0.0,0.0381,0.0362,0.274
So High,5r35CzOkNlONYmgi1blrEf,70,2017-01-27,hit,216.76,-7.0760000000000005,121.97399999999999,0.812,4,1.0,0,0.36200000000000004,0,0.505,0.0204,0.725,0.694,6.32e-05,0.107,0.0436,0.437
Angela (Single Version),5kGBSOrKYmhRfdPBw4xD8D,54,2017-02-24,miss,178.84009,-7.9879999999999995,130.308,0.943,4,0.99,4,0.55,1,0.5539999999999999,0.625,0.652,0.601,0.000165,0.17,0.0317,0.302
Rapture,4kgig1MUfc5p99MFYRRULy,61,2017-07-26,miss,160.0,-17.570999999999998,105.03,0.023,4,1.0,0,0.728,1,0.698,0.327,0.318,0.185,0.901,0.0892,0.037,0.0389
El Benny,40y6r3Ahtn6Xss7e6b5XbE,57,2017-08-22,miss,200.48036000000002,-3.017,107.634,0.885,3,0.49,2,0.419,0,0.536,0.523,0.679,0.852,0.0,0.0851,0.0393,0.724
Don't Kill My Vibe,2IOViM71uj8xksoqLb8TCm,62,2017-05-05,miss,184.32,-4.8389999999999995,150.032,0.313,4,0.985,10,0.253,1,0.39799999999999996,0.257,0.544,0.759,6.53e-05,0.35,0.121,0.303
My Sunshine,7o2SgrTlLry8e0pHJrdqQ5,61,2017-12-01,miss,106.66667,-10.311,144.36,0.758,4,1.0,5,0.28,0,0.452,0.933,0.695,0.185,0.908,0.111,0.071,0.932
Distant Fortune,2rJhBVb3Sx6hNiKtewDG7b,62,2017-03-17,miss,201.86558,-14.687000000000001,121.319,0.703,4,0.951,7,0.6559999999999999,1,0.621,0.963,0.696,0.238,0.9,0.114,0.0459,0.395
Proud Corazón,4J7SCXbz18duODAQYjtzI2,57,2017-11-10,miss,123.70322,-6.531000000000001,130.929,0.038,3,0.479,5,0.498,1,0.53,0.774,0.516,0.402,0.0,0.129,0.0319,0.695
Permanent,2FrYyDemG5M15U4qFO0ezK,63,2017-11-03,miss,228.28,-6.718,108.01700000000001,0.932,4,0.8590000000000001,0,0.237,1,0.439,0.0123,0.64,0.636,0.0,0.0818,0.0277,0.24
Gone Away,50lP2u9FBdxwP2mHdaQ3DR,57,2017-10-20,miss,249.52,-12.717,77.975,0.069,4,0.746,6,0.259,0,0.8220000000000001,0.669,0.39,0.335,0.0,0.0958,0.141,0.295
Lights Off,1XtCRTHD8LzpI47zhWzWJq,64,2017-01-27,miss,232.4,-11.475,150.075,0.191,4,1.0,7,0.532,1,0.713,0.862,0.611,0.33,0.0,0.18,0.0504,0.418
On Our Own,1FR7sSXjt4lCN965GvR5ym,59,2017-08-31,miss,189.12798,-11.922,77.544,0.16899999999999998,3,0.233,0,0.775,1,0.628,0.932,0.425,0.108,3.8e-06,0.126,0.0475,0.238
Eternally Yours,11EVeW30HHEMZZsWgWzdfN,58,2017-05-05,miss,312.35193,-3.2880000000000003,94.948,0.628,4,0.86,10,0.359,0,0.46799999999999997,0.00113,0.481,0.94,0.0,0.107,0.0564,0.194
New York,5IXTT9RvcVupmzLTFqIInj,59,2017-10-13,miss,154.96,-11.645999999999999,137.866,0.35200000000000004,4,0.563,10,0.588,1,0.525,0.892,0.373,0.449,1.26e-05,0.175,0.144,0.327
Ciao Adios,3EfugazgSddQvzZpkof5I4,70,2017-02-10,hit,200.10481000000001,-3.0780000000000003,106.083,0.6779999999999999,4,1.0,4,0.3,0,0.361,0.127,0.698,0.882,0.0,0.15,0.0863,0.445
Amárrame,3EK4tGkSiO5xvvB5sM4tln,72,2017-04-28,hit,207.33333000000002,-4.553999999999999,179.977,0.174,4,1.0,5,0.266,0,0.483,0.247,0.563,0.674,0.00226,0.107,0.048,0.784
Fan Low Speed - Loopable With No Fade,3fq4EIoq0O84kQKGRxSNQK,56,2017-09-05,miss,77.48245,-48.583999999999996,0.0,0.0,0,0.0,10,0.081,0,0.34700000000000003,0.908,0.0,0.000233,0.95,0.0974,0.0,0.0
Don't Wanna Know - Acoustic Version,5l7gQEyycQWk10yVfXspVK,67,2017-01-17,miss,183.47261,-7.676,118.37,0.065,5,0.985,1,0.46399999999999997,1,0.622,0.706,0.438,0.448,0.0,0.159,0.0666,0.366
Habit - T-Mass Remix,1iXkMRIHkutEsOdN2SkvdP,60,2017-02-03,miss,233.61664,-2.969,149.93200000000002,0.466,4,1.0,2,0.0,0,0.19,0.174,0.439,0.829,0.0,0.391,0.0679,0.375
Silent River,0MsRVJU5MGKWRQL2kzQLzN,60,2017-02-02,miss,182.62499,-28.155,79.83800000000001,0.0,3,1.0,4,0.8270000000000001,1,0.9009999999999999,0.992,0.441,0.00753,0.93,0.108,0.0447,0.279
Skin,6y2Kaz9QI01XBKJ8mTb7Pf,72,2017-02-10,hit,239.62667000000002,-7.733,170.65400000000002,0.039,4,0.9540000000000001,0,0.644,1,0.519,0.265,0.565,0.745,0.0,0.147,0.31,0.352
Mr. Sandman,1ibQiWl2i50MGt3SpRuE0D,60,2017-05-12,miss,206.49333000000001,-10.661,96.676,0.08,4,1.0,9,0.764,0,0.633,0.919,0.34,0.37,0.27,0.074,0.0395,0.0434
Déjate Llevar,4hXAdUl4nAnSPc9thzP2E2,71,2017-11-28,hit,233.07166,-5.582999999999999,92.059,0.131,4,1.0,7,0.818,1,0.723,0.0212,0.687,0.718,0.0,0.685,0.0721,0.533
Sea Rain,0vYAItv84T1gwGXgSd3RVm,58,2017-05-05,miss,291.73125,-22.301,86.523,0.0,4,0.509,0,0.924,0,0.6859999999999999,0.13,0.0861,0.979,0.986,0.363,0.0836,0.00789
Don't Bother Calling,5dqNCR3ANsOIMeQLpk54wU,59,2017-09-22,miss,239.70209,-10.183,123.51799999999999,0.244,4,0.773,0,0.319,1,0.479,0.856,0.465,0.213,0.00557,0.0863,0.0323,0.0803
I Am the Moon,3orSucDgEQvX0i2elZ7Lhd,53,2017-10-06,miss,198.22666999999998,-19.589000000000002,129.934,0.10300000000000001,4,0.877,7,0.38299999999999995,1,0.608,0.597,0.239,0.158,0.313,0.0945,0.0362,0.209
Doble Imperio,12Z3CtECtHCOXQEKqB87ko,58,2017-11-03,miss,139.75863999999999,-7.645,109.85600000000001,0.42200000000000004,3,1.0,11,0.475,0,0.515,0.347,0.629,0.548,0.0,0.125,0.0265,0.616
Finale,7vU9VpbmB4ZoztAigpXLlJ,57,2017-02-03,miss,95.96,-10.343,112.831,0.0,4,0.027000000000000003,5,0.973,1,0.8809999999999999,0.837,0.423,0.0919,0.0,0.0931,0.0353,0.414
Code Blue,17YVl4TzNHQlHIyokvt1TD,59,2017-02-10,miss,285.06667000000004,-7.041,126.90799999999999,0.513,4,0.6990000000000001,2,0.602,1,0.607,0.0496,0.631,0.559,4.69e-05,0.282,0.0302,0.167
Window,2TV9fAIDDJ3dMwJCj1a5pc,55,2017-05-19,miss,209.61333,-5.5489999999999995,116.023,0.0,4,1.0,5,0.455,1,0.47100000000000003,0.00956,0.401,0.723,4.76e-05,0.0444,0.0408,0.781
Came Wit the Posse,4bNHovAcLP57rZLkc3gy9Y,56,2017-08-21,miss,178.05596,-7.1770000000000005,127.055,0.797,3,0.489,5,1.0,1,0.727,0.235,0.953,0.486,6.33e-06,0.121,0.0859,0.701
Wait for Me,0fIVa2TQZvzE0RIJAqrkVZ,57,2017-05-05,miss,186.9834,-5.957000000000001,104.986,0.8029999999999999,4,1.0,4,0.0,0,0.006999999999999999,0.179,0.79,0.63,0.00254,0.142,0.0378,0.878
Sun Comes Up (feat. James Arthur),6SUocL0caib4mLHe8ZrZzi,70,2017-06-30,hit,232.62721000000002,-5.28,106.01700000000001,0.674,4,1.0,10,0.044000000000000004,1,0.016,0.00791,0.619,0.858,0.0,0.173,0.0929,0.23
Soothing Rain,5JE71zDa3Ni5jBF9m0XINl,53,2017-01-28,miss,93.69252,-21.031,52.226000000000006,0.0,4,0.643,8,0.023,1,0.373,0.274,0.251,0.876,0.872,0.318,0.0629,0.0124
Rock You Like a Hurricane,1QLyDdhB9gmxbGv0K1kFyT,62,2017-10-27,miss,254.34667000000002,-5.824,124.01799999999999,0.625,4,1.0,11,0.49700000000000005,1,0.516,0.000265,0.584,0.833,0.00595,0.32,0.0358,0.671
Great One,1rm9z2o1PgcJHIYL6nx0VG,59,2017-04-21,miss,169.82667,-5.528,81.575,0.6609999999999999,4,0.8340000000000001,1,0.754,1,0.713,0.444,0.464,0.499,0.0,0.278,0.062,0.475
Change,3fx5ozORvvTGnSnOhUqrgj,61,2017-07-21,miss,321.20072999999996,-10.914000000000001,85.67200000000001,0.047,4,0.7909999999999999,9,0.55,0,0.612,0.942,0.558,0.246,0.00875,0.106,0.0409,0.303
Sa Ngalan Ng Pag-Ibig,00mBzIWv5gHOYxwuEJXjOG,76,2017-04-29,hit,285.13846,-3.905,155.981,0.17300000000000001,4,0.843,7,0.308,1,0.6579999999999999,0.0846,0.518,0.761,0.0,0.148,0.0302,0.282
Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Recorded at Spotify Studios NYC,2fpfApt0LZiOWybYfRVXTB,55,2017-06-21,miss,143.96635,-17.201,130.22899999999998,0.326,4,0.54,2,0.621,1,0.763,0.916,0.481,0.164,0.145,0.16,0.0391,0.405
Sweden,0T3Ae4dQqrKJ5FNVNacnhY,61,2017-01-02,miss,161.00957,-15.407,169.31900000000002,0.031,4,1.0,2,0.542,1,0.634,0.875,0.457,0.111,0.401,0.0974,0.0479,0.149
Haunted,6ph1Q5pONWARCiSX8Ua6JE,57,2017-09-03,miss,176.06721000000002,-8.283,109.92200000000001,0.354,4,1.0,4,0.433,0,0.47,0.407,0.708,0.594,0.0,0.139,0.0745,0.306
All Stars,26haJjtanhamtf25RXH0MO,70,2017-06-16,hit,170.32259,-3.469,124.03299999999999,0.8240000000000001,4,1.0,1,0.086,1,0.36700000000000005,0.148,0.777,0.712,0.000559,0.0599,0.0451,0.609
House Of My Soul (You Light The Rooms),7Jd362EXGUF2c2Zk2abVdq,55,2017-09-28,miss,173.28,-7.444,69.446,0.0,4,0.978,10,0.385,1,0.436,0.645,0.548,0.624,0.0086,0.296,0.0383,0.712
Something Just Like This - Acoustic,6tmwEEqi4o7wpys88d0sqg,70,2017-03-17,hit,189.79373999999999,-10.859000000000002,99.93799999999999,0.156,4,0.9059999999999999,5,0.483,0,0.6759999999999999,0.749,0.608,0.307,0.000252,0.156,0.0285,0.505
Be The One,7FCfMXYTIiQ9b4hDYs4Iol,70,2017-06-02,hit,202.91456000000002,-3.7710000000000004,87.46,0.022000000000000002,4,1.0,7,0.8270000000000001,0,0.723,0.117,0.661,0.651,1.32e-05,0.056,0.0499,0.368
O Come to the Altar (Acoustic),13Nn3hJ8JZq6dWHk2v62ai,56,2017-10-20,miss,310.58195,-7.601,139.651,0.047,3,0.96,4,0.192,1,0.522,0.788,0.406,0.34,0.0,0.0968,0.0315,0.162
Strongest (Alan Walker Remix),2r9hCNjupNy2C2g3r6SNz6,70,2017-12-01,hit,210.28571000000002,-4.013,92.022,0.168,4,1.0,0,0.546,1,0.5589999999999999,0.0785,0.722,0.787,6.46e-06,0.124,0.0734,0.852
Come Back Home,5dEaQCUCJIQyJs5qVZYXOC,60,2017-07-05,miss,244.58771000000002,-4.42,100.01100000000001,0.19899999999999998,4,1.0,11,0.495,0,0.514,0.00155,0.648,0.881,1.11e-06,0.113,0.081,0.457
Peace Sign,7ySH5J73C2WR0DCt8Q38T0,56,2017-05-12,miss,91.2,-3.483,200.05599999999998,0.8909999999999999,4,1.0,5,0.14300000000000002,0,0.376,0.00215,0.465,0.962,0.0,0.286,0.0987,0.795
Neon Baby,3skvVqb8zBeJJE4OPPBDdE,55,2017-01-28,miss,234.0,-8.533999999999999,102.85600000000001,0.019,1,0.988,3,0.44799999999999995,1,0.555,0.908,0.288,0.487,0.488,0.0991,0.0386,0.187
I'm On 3.0,7fhpENRbDVORBKuejXpLae,54,2017-06-23,miss,505.31265,-6.079,104.007,0.309,4,0.794,9,0.114,0,0.239,0.0407,0.692,0.724,1.96e-06,0.163,0.243,0.202
black coffee,5Fcvs2SN18DwMhGaumJ78I,58,2017-09-29,miss,73.96676,-12.171,78.089,0.715,4,1.0,0,0.44,0,0.515,0.8,0.738,0.463,0.725,0.102,0.177,0.442
Afterlife,4rLltALU0JVawcOAA88bnQ,61,2017-07-25,miss,162.0,-9.663,95.006,0.099,4,0.544,10,0.42200000000000004,0,0.5720000000000001,0.0608,0.628,0.53,0.0,0.0642,0.0855,0.203
Number 2,72mCea18JJPML1nhCD7yln,53,2017-11-20,miss,102.11932,-6.131,144.204,0.64,4,0.523,1,0.038,1,0.34299999999999997,0.0223,0.775,0.566,0.0,0.186,0.33,0.415
El Sombrero De Lado,1qbiCgK6BThPn9enNr6QX7,56,2017-12-15,miss,197.37333,-4.916,162.063,0.395,3,0.973,7,0.7879999999999999,1,0.736,0.701,0.589,0.704,0.0,0.0661,0.0532,0.912
Kid in a Candy Store,3i6kLnrrhnOnHNGjfMBm7h,57,2017-06-23,miss,181.63188,-6.09,100.99799999999999,0.608,4,1.0,9,0.163,1,0.222,0.0484,0.733,0.751,0.0,0.193,0.0482,0.444
Feed The Machine,0oF3DPMcjAw9P4vlyp0reZ,61,2017-06-16,miss,302.13506,-4.268,136.005,0.917,4,1.0,5,0.332,1,0.36,6.97e-06,0.547,0.962,0.00167,0.449,0.104,0.381
Marijuana Breath,1uTjNWaoXEEi6Jtt0gvXl6,57,2017-04-20,miss,219.16322000000002,-4.881,124.97,0.146,4,1.0,5,0.391,1,0.47200000000000003,0.36,0.782,0.468,2.31e-06,0.0699,0.0746,0.655
Feed The Machine,0oF3DPMcjAw9P4vlyp0reZ,61,2017-06-16,miss,302.13506,-4.268,136.005,0.917,4,1.0,5,0.332,1,0.36,6.97e-06,0.547,0.962,0.00167,0.449,0.104,0.381
Voodoo Walk,6Y0Ltp8emwEl0XgbxxNlwv,55,2017-05-09,miss,153.89311,-4.165,130.966,0.643,4,0.961,4,0.0,0,0.19899999999999998,0.0246,0.796,0.756,0.0,0.114,0.0486,0.0512
The Past Tense,3n8AnbWYvnpRSoRHGmpBv3,56,2017-03-15,miss,213.95832000000001,-12.27,79.814,0.382,4,1.0,10,0.593,1,0.57,0.621,0.657,0.49,0.81,0.106,0.0393,0.53
Criminals,6LhMds7ayfuDXVm05O2uOs,56,2017-04-14,miss,184.56327,-5.272,142.002,0.78,4,1.0,7,0.63,0,0.626,0.0534,0.565,0.766,0.0,0.123,0.0443,0.325
Run Free,1oIdcFtf58sZbS7QyZQJ2P,64,2017-08-18,miss,170.56249,-4.559,100.00200000000001,0.344,4,1.0,7,0.6509999999999999,1,0.644,0.202,0.727,0.69,3.27e-06,0.414,0.0345,0.699
What It Feels Like,4fd108pDDZY4AIB5KjnRdX,58,2017-11-18,miss,185.72367,-6.091,151.947,0.193,4,1.0,4,0.39399999999999996,0,0.42700000000000005,0.068,0.716,0.629,0.0,0.138,0.0376,0.16
Kiss Bang,20UffSyFaybW0xW04IhSbL,57,2017-03-03,miss,172.94113000000002,-4.36,78.721,0.191,1,0.26899999999999996,6,0.191,0,0.332,0.000233,0.322,0.832,0.218,0.364,0.0731,0.322
Todavía No Te Olvido (feat. Carlos Rivera),1o4NhRBP3RSnK73rxfW4tU,70,2017-03-24,hit,212.98667000000003,-4.546,139.967,0.292,4,0.493,3,0.569,1,0.6459999999999999,0.209,0.506,0.674,0.0,0.105,0.0281,0.313
"무제(無題) (Untitled, 2014)",35dEFabeYvGLrOMc9c1tES,63,2017-06-08,miss,222.86794,-5.153,79.971,0.218,4,0.7959999999999999,4,0.6990000000000001,1,0.7020000000000001,0.785,0.575,0.461,1.75e-05,0.13,0.0317,0.266
Mean Demeanor,5AEjCFBIyumRFHuMVvcmqP,56,2017-09-29,miss,181.57333,-7.46,85.83,0.359,4,0.444,1,0.8170000000000001,1,0.569,0.00244,0.434,0.688,0.00416,0.246,0.0925,0.444
Ain't No Mountain High Enough,1KbuhBnzMHp4eq1q6flhWd,61,2017-11-17,miss,215.2,-5.0760000000000005,98.757,0.07,4,0.912,8,0.0,1,0.23199999999999998,0.191,0.393,0.792,0.00364,0.376,0.0448,0.379
Whiskey's Fine,7w4C4glzX2OpvB53tmZ8qr,54,2017-06-16,miss,208.31302,-3.665,123.90799999999999,0.179,4,1.0,5,0.861,1,0.888,0.284,0.525,0.761,0.0,0.23,0.0408,0.377
Cute - Remix,0s12zeNh080RjPnV8gWngY,52,2017-07-28,miss,233.83333,-6.471,150.043,0.564,4,1.0,8,0.361,1,0.22399999999999998,0.211,0.827,0.64,0.0,0.106,0.245,0.521
Teen Sex,3egoenea3zQ21VwqcUzH3A,56,2017-03-15,miss,237.99896,-11.890999999999998,77.601,0.435,4,0.392,11,0.428,0,0.466,0.575,0.706,0.262,0.235,0.148,0.0269,0.269
I Miss You (feat. Julia Michaels) - Acoustic,2HfKpWYPx4Os46z1K7yE4k,66,2017-12-08,miss,216.29424,-9.33,104.77600000000001,0.138,4,1.0,3,0.40399999999999997,1,0.597,0.865,0.556,0.31,0.0,0.0793,0.0302,0.492
Friday Night‬‬‬,78zc6DT7A2ccehmIqef9mT,70,2017-04-28,hit,173.87102,-5.555,128.056,0.9159999999999999,4,1.0,1,0.682,0,0.625,0.00106,0.717,0.666,6.28e-06,0.0528,0.0358,0.0814
Is Your Love Enough?,6W6ijKiufUsBBcgJPKis6T,66,2017-11-24,miss,224.6,-2.7569999999999997,105.969,0.8640000000000001,4,1.0,0,0.89,0,0.821,0.00642,0.762,0.854,1.11e-06,0.131,0.0818,0.615
