name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Downtown's Dead,5eFfsbjSouG8qOpg9ZqDl6,65,16/5/2018,miss,213.98667,-6.006,82.001,0.143,4,1,11,0.34,1,0.548,0.109,0.624,0.696,0,0.132,0.0469,0.392
Say Something,1LhMopPAallLeaeNutqbgS,77,2/2/2018,hit,278.89333,-7.031,97.04,0.834,4,1,10,0.496,1,0.429,0.103,0.707,0.632,1.09E-05,0.0841,0.0789,0.372
KOODA,0tYHqwTW4s6VuPWDSD7n7K,70,10/4/2018,hit,142.5824,-4.455,91.167,0.107,4,1,1,0.509,1,0.488,0.175,0.885,0.641,0,0.234,0.351,0.201
Use Somebody - Recorded at Spotify Studios NYC,5My4LtZW8JQJoKFDWodqIt,74,14/11/2018,hit,176.58667,-6.066,124.632,0.385,4,1,5,0.785,1,0.665,0.35,0.366,0.519,0,0.145,0.0331,0.308
Look What I Found,6Id5RM56PFn2hB4I0ox0WA,73,5/10/2018,hit,175.24,-4.1,97.012,0.636,4,1,1,0.289,0,0.447,0.456,0.849,0.493,0.000463,0.133,0.0417,0.447
MIA,3gE4eQH3K83Sght0ZLvuBK,71,23/12/2018,hit,210.36785,-6.354,97.054,0.09,4,0.985,6,0.5,0,0.561,0.0142,0.816,0.538,0.000496,0.099,0.0617,0.156
Dunno - Recorded at Spotify Studios NYC,6eIEJLVaPTU3NuctqdWCzJ,66,28/11/2018,miss,224.34712,-12.785,84.659,0.006,4,0.848,1,0.298,1,0.47,0.945,0.523,0.153,0.000944,0.114,0.0689,0.184
Pet Cheetah,7daBwTiPNOVgoMUG4SICgh,70,5/10/2018,hit,198.36,-7.052,110.049,0.658,4,1,7,0.585,0,0.61,0.0615,0.653,0.684,0.000387,0.27,0.199,0.355
Mejor Me Alejo,6BBWzxX2rhG1YtI7Kzasqo,71,10/8/2018,hit,201.96,-6.48,124.067,0.758,4,0.813,0,0.545,1,0.398,0.262,0.823,0.391,1.30E-06,0.107,0.0454,0.525
Mother,4FjkZp6GD6baaxqUYTqIJo,64,30/3/2018,miss,78.18667,-14.173,55.513,0,4,1,9,0.723,1,0.734,0.903,0.557,0.147,0,0.176,0.103,0.482
Maybe It's Time,4z2XPrpHz1raJibarWFY7Z,72,5/10/2018,hit,159.29333,-7.65,79.776,0.068,4,0.297,7,0.785,1,0.875,0.798,0.699,0.282,1.23E-06,0.0981,0.0374,0.359
Heavenly,1uSaD0JKNb5o8Wv29zULwf,71,1/12/2018,hit,179.0146,-23.987,68.543,0,3,0.157,2,0.005,0,0.086,0.957,0.209,0.0692,0.868,0.115,0.046,0.0695
Perfectly Wrong,6nat4Z7iRKWVk1qngQqI0Q,72,25/5/2018,hit,212.77333,-11.748,89.362,0.048,4,0.358,2,0.481,0,0.589,0.872,0.361,0.311,0,0.0987,0.0369,0.323
Pa Mi (with Ozuna),0CYLDwvvpJQySLA5CvqvSl,70,8/6/2018,hit,216.68948,-7.522,133.247,0.08,5,0.305,1,0.528,0,0.588,0.0983,0.596,0.557,0,0.0565,0.134,0.661
The Mountain,5Z6UMh8TMzxXslMc3bRXy1,67,9/3/2018,miss,198.36,-4.689,92.497,0.058,4,1,10,0.291,1,0.342,0.000572,0.492,0.932,4.75E-06,0.123,0.052,0.33
Dame Algo,4ByaTrfoYbXrmlbsTG8MTD,70,14/12/2018,hit,237.90667,-3.743,92.956,0.347,4,0.969,8,0.385,0,0.344,0.176,0.829,0.723,0,0.0877,0.105,0.721
Bitches,6gDLL171KDoV7VAdAvzHUq,64,14/12/2018,miss,210.4785,-4.912,168.012,0.465,4,0.848,1,0.52,1,0.645,0.0843,0.64,0.7,0,0.222,0.0297,0.737
SMASH! - feat. PnB Rock,6rAGFgcGtlIdYxlhDizXNo,67,16/3/2018,miss,109.55615,-9.005,140.032,0.569,4,1,6,0.666,0,0.562,0.153,0.819,0.513,0,0.138,0.433,0.607
Preach,45RbAX2KxbPdNwUgeYA69j,63,29/6/2018,miss,236.07093,-4.771,155.049,0.266,4,0.93,8,0.54,0,0.446,0.175,0.731,0.675,0,0.213,0.247,0.381
DNA,6Z7m5DLNPOaPg9T6nXK0rQ,71,24/8/2018,hit,223.12268,-4.014,129.819,0.214,4,0.791,1,0.593,0,0.621,0.0223,0.599,0.774,0,0.0669,0.0541,0.696
Pads of Redemption,5I3JZ3zvxKQMdp9rEcGkiR,70,14/11/2018,hit,168.53696,-23.499,43.513,0,4,0.595,0,0.48,0,0.592,0.902,0.274,0.0417,0.903,0.112,0.034,0.0613
Hola,2dYJKHEqAUTCk2U9zntaS1,75,31/8/2018,hit,220.53832,-5.048,94.025,0.637,4,1,1,0.561,1,0.588,0.069,0.81,0.789,0.00103,0.0638,0.04,0.856
RAP DEVIL,43TP6JCWXgkc2D7Xjz5hBr,67,21/9/2018,miss,281.58667,-4.682,149.968,0.023,4,1,9,0,0,0.056,0.215,0.853,0.835,3.72E-06,0.164,0.274,0.767
Money Long,4eUsMWZO1Dpc0lQp4JsKXa,63,28/9/2018,miss,169.45946,-2.465,148.111,0.188,4,1,2,0.814,1,0.699,0.222,0.784,0.711,0,0.377,0.245,0.461
Color Blind,7thTA3hqO2MgOlzo0rPInX,71,22/3/2018,hit,177.48,-5.396,87.023,0.114,4,1,5,0.504,0,0.582,0.0126,0.469,0.786,3.76E-05,0.503,0.186,0.409
Love Maze,645YBsxhFPSOKxGep3uHLv,70,18/5/2018,hit,221.52948,-4.652,149.932,0.634,4,1,9,0.564,1,0.319,0.0487,0.636,0.876,0,0.0728,0.0617,0.759
Bubblin,6BvtitRX5lQC87YlA6rq0n,67,17/5/2018,miss,209.09333,-5.22,106.783,0.203,5,0.899,1,0.568,1,0.486,0.0731,0.568,0.873,0,0.367,0.265,0.547
Hungry Hippo,0WpDeBJ22LcwF4QoERQOTv,65,30/5/2018,miss,60,-5.691,136.64,0.704,4,1,4,0.23,0,0.379,0.0227,0.894,0.61,0.00744,0.102,0.0487,0.78
0,5QeUZ1Z4xSCegBXutW3IIt,70,8/12/2018,hit,165.2141,-8.192,190.011,0.344,4,1,1,0.431,0,0.575,0.494,0.734,0.472,0.00293,0.102,0.306,0.387
San Luis,7gDNQLV9cr8449LFrQbk5J,68,5/10/2018,miss,272.34667,-12.755,82.459,0.406,4,0.71,7,0.184,0,0.457,0.86,0.567,0.434,0.257,0.115,0.0349,0.254
Airplane pt.2,1trFxVLL8WKhYap543e74l,70,18/5/2018,hit,218.61469,-4.092,139.979,0.775,4,1,0,0.934,0,1,0.0268,0.769,0.817,9.95E-05,0.084,0.0339,0.866
Is That Alright?,378u8gf9qpJ4ZhxHEvrodl,72,5/10/2018,hit,191.28,-7.757,102.727,0.241,4,0.937,6,0.485,1,0.597,0.868,0.557,0.279,1.25E-05,0.0978,0.0372,0.263
Paradise,38zwkK6TtTjIW9tpYBfZ3D,79,23/3/2018,hit,222.04494,-3.537,138.03,0.977,4,0.781,11,0.912,1,0.751,0.209,0.642,0.881,0,0.21,0.0393,0.913
Dangerous (feat. Jeremih and PnB Rock),3lb5fWSG2p7x8ik8HN9oFR,65,30/11/2018,miss,233.74952,-7.528,86.043,0.026,4,1,0,0.179,1,0.317,0.0467,0.734,0.493,0,0.0477,0.308,0.562
Anpanman,4lRwa7PKcGIuJMwtPIYKdy,70,18/5/2018,hit,232.96635,-2.92,99.004,0.539,4,1,1,0.489,0,0.516,0.0237,0.813,0.875,0,0.288,0.0918,0.756
Wait (feat. A Boogie Wit da Hoodie),0SvxydoxEEkXt9aMAqTfpB,68,26/1/2018,miss,190.47619,-4.632,126.056,0.766,4,0.987,8,0.442,1,0.588,0.0582,0.689,0.588,0,0.141,0.0676,0.389
Desde el Corazón,1R2mapMAUiYqre6jcFX57g,76,3/12/2018,hit,127.04,-6.398,180.025,0.102,4,1,10,0.508,0,0.577,0.0529,0.739,0.663,0,0.198,0.266,0.368
Have It All,7BXW1QCg56yzEBV8pW8pah,70,10/8/2018,hit,226.10667,-4.947,82.001,0.518,4,1,1,0.304,0,0.598,0.204,0.643,0.638,0,0.0707,0.0407,0.6
Tables,5CEqIyfuiSa1MTTUh8kr7f,64,12/3/2018,miss,155.5,-7.096,100.068,0.639,4,1,1,0.819,1,0.656,0.00716,0.949,0.525,0,0.101,0.169,0.26
Us,16XiTUC2rQvb5lmtOm3FYY,73,18/5/2018,hit,181.36,-4.167,69.942,0.203,4,0.932,0,0.088,1,0.456,0.172,0.564,0.472,1.12E-06,0.108,0.0369,0.306
Endless Alleluia,0mqDhUDKwpnDvIFoQYR524,64,26/1/2018,miss,265.37732,-10.423,77.473,0.166,4,0.586,9,0.497,1,0.618,0.848,0.261,0.179,0,0.113,0.0368,0.229
Let Me,0aVsVsOYDSEEigiwTrIab9,74,13/12/2018,hit,185.37333,-5.637,168.419,0,4,1,9,0.479,1,0.384,0.239,0.46,0.566,5.93E-06,0.0967,0.0516,0.19
Don't Leave Me Alone (feat. Anne-Marie),2lYTJK94hb0fd1LQtb6Dhk,77,26/7/2018,hit,183.75002,-5.072,127.95,0.838,4,1,4,0.369,0,0.437,0.118,0.659,0.738,0,0.115,0.0477,0.481
West Coast,2nkoWsTZa8LKPNGdjI5uxj,72,9/11/2018,hit,217.17333,-6.18,104.989,0.415,4,0.932,0,0.32,1,0.471,0.581,0.672,0.715,2.08E-06,0.101,0.0268,0.677
Por Siempre Mi Amor,38ofGhTF7TlGS4HkM6e2VS,70,14/9/2018,hit,200.17333,-6.505,124.938,0.779,4,0.952,8,0.962,1,0.749,0.174,0.812,0.37,0,0.123,0.0376,0.744
Movement,6zmANU5l4qCHQrI5cZhSS2,64,14/11/2018,miss,237.12,-6.808,71.984,0.117,4,1,1,0.527,0,0.427,0.0998,0.436,0.466,9.33E-05,0.0927,0.0393,0.151
Airplane pt.2,1trFxVLL8WKhYap543e74l,70,18/5/2018,hit,218.61469,-4.092,139.979,0.775,4,1,0,0.934,0,1,0.0268,0.769,0.817,9.95E-05,0.084,0.0339,0.866
Na' Personal,16fZpc0Md2q1SGu8FMTo6x,75,14/12/2018,hit,225.50952,-5.882,147.028,0.841,4,0.875,0,0.277,1,0.44,0.0599,0.822,0.618,0,0.612,0.27,0.802
Make Me Yours,3G2O60rq5a77GEIwK1mVmh,70,20/7/2018,hit,195.23923,-6.084,127.904,0.352,4,1,7,0.458,0,0.569,0.0124,0.577,0.615,1.33E-06,0.124,0.0395,0.174
Paradise,38zwkK6TtTjIW9tpYBfZ3D,79,23/3/2018,hit,222.04494,-3.537,138.03,0.977,4,0.781,11,0.912,1,0.751,0.209,0.642,0.881,0,0.21,0.0393,0.913
Desde el Corazón,1R2mapMAUiYqre6jcFX57g,76,3/12/2018,hit,127.04,-6.398,180.025,0.102,4,1,10,0.508,0,0.577,0.0529,0.739,0.663,0,0.198,0.266,0.368
Anpanman,4lRwa7PKcGIuJMwtPIYKdy,70,18/5/2018,hit,232.96635,-2.92,99.004,0.539,4,1,1,0.489,0,0.516,0.0237,0.813,0.875,0,0.288,0.0918,0.756
Wait (feat. A Boogie Wit da Hoodie),0SvxydoxEEkXt9aMAqTfpB,68,26/1/2018,miss,190.47619,-4.632,126.056,0.766,4,0.987,8,0.442,1,0.588,0.0582,0.689,0.588,0,0.141,0.0676,0.389
Catch,53cGGBxGPaRjP0HVUESyW5,63,7/12/2018,miss,196.44,-6.337,156.036,0.482,4,0.865,2,0.43,1,0.585,0.0248,0.566,0.765,0,0.0783,0.0439,0.604
Have It All,7BXW1QCg56yzEBV8pW8pah,70,10/8/2018,hit,226.10667,-4.947,82.001,0.518,4,1,1,0.304,0,0.598,0.204,0.643,0.638,0,0.0707,0.0407,0.6
Pictures of Girls,415dK4glwDO7fXxYg3np8B,65,6/4/2018,miss,204.66667,-5.502,154.958,0.287,4,0.994,6,0.632,1,0.591,0.000248,0.443,0.819,0.00759,0.0802,0.0322,0.494
Don't Leave Me Alone (feat. Anne-Marie),2lYTJK94hb0fd1LQtb6Dhk,77,26/7/2018,hit,183.75002,-5.072,127.95,0.838,4,1,4,0.369,0,0.437,0.118,0.659,0.738,0,0.115,0.0477,0.481
Let Me,0aVsVsOYDSEEigiwTrIab9,74,13/12/2018,hit,185.37333,-5.637,168.419,0,4,1,9,0.479,1,0.384,0.239,0.46,0.566,5.93E-06,0.0967,0.0516,0.19
West Coast,2nkoWsTZa8LKPNGdjI5uxj,72,9/11/2018,hit,217.17333,-6.18,104.989,0.415,4,0.932,0,0.32,1,0.471,0.581,0.672,0.715,2.08E-06,0.101,0.0268,0.677
Por Siempre Mi Amor,38ofGhTF7TlGS4HkM6e2VS,70,14/9/2018,hit,200.17333,-6.505,124.938,0.779,4,0.952,8,0.962,1,0.749,0.174,0.812,0.37,0,0.123,0.0376,0.744
Burn Out (feat. Dewain Whitmore),7IWTIkiWGWNQyYfOLdMrGD,77,14/9/2018,hit,200.32227,-5.751,127.877,0.877,4,1,4,0.502,0,0.541,0.0156,0.594,0.722,0,0.0667,0.0398,0.407
Miracle,2tBepKim58vAVEKlQhLJNP,63,25/5/2018,miss,188.25179,-4.426,124.004,0.722,4,0.918,5,0.457,1,0.458,0.0144,0.574,0.738,0,0.178,0.0316,0.439
Na' Personal,16fZpc0Md2q1SGu8FMTo6x,75,14/12/2018,hit,225.50952,-5.882,147.028,0.841,4,0.875,0,0.277,1,0.44,0.0599,0.822,0.618,0,0.612,0.27,0.802
Airplane pt.2,1trFxVLL8WKhYap543e74l,70,18/5/2018,hit,218.61469,-4.092,139.979,0.775,4,1,0,0.934,0,1,0.0268,0.769,0.817,9.95E-05,0.084,0.0339,0.866
Is That Alright?,378u8gf9qpJ4ZhxHEvrodl,72,5/10/2018,hit,191.28,-7.757,102.727,0.241,4,0.937,6,0.485,1,0.597,0.868,0.557,0.279,1.25E-05,0.0978,0.0372,0.263
Paradise,38zwkK6TtTjIW9tpYBfZ3D,79,23/3/2018,hit,222.04494,-3.537,138.03,0.977,4,0.781,11,0.912,1,0.751,0.209,0.642,0.881,0,0.21,0.0393,0.913
Let Her Go,0CIGZEXjZ8L52lOrqUljJt,67,14/9/2018,miss,177.17197,-6.609,156.02,0.319,4,1,5,0.572,0,0.581,0.586,0.758,0.62,7.80E-05,0.187,0.0846,0.404
Anpanman,4lRwa7PKcGIuJMwtPIYKdy,70,18/5/2018,hit,232.96635,-2.92,99.004,0.539,4,1,1,0.489,0,0.516,0.0237,0.813,0.875,0,0.288,0.0918,0.756
Drinkin' Terms,0leBYsvyyFSXc1aeuFVgTD,63,16/11/2018,miss,176.26295,-5.241,82.002,0.205,4,0.782,5,0.622,1,0.523,0.287,0.599,0.659,2.06E-06,0.505,0.0371,0.644
Infra-Red,6x5deYIe42rgRbStECDjYQ,66,9/3/2018,miss,230.93333,-4.641,112.037,0.826,4,1,5,0.358,0,0.442,0.00115,0.568,0.907,0,0.0982,0.0488,0.337
Desde el Corazón,1R2mapMAUiYqre6jcFX57g,76,3/12/2018,hit,127.04,-6.398,180.025,0.102,4,1,10,0.508,0,0.577,0.0529,0.739,0.663,0,0.198,0.266,0.368
Have It All,7BXW1QCg56yzEBV8pW8pah,70,10/8/2018,hit,226.10667,-4.947,82.001,0.518,4,1,1,0.304,0,0.598,0.204,0.643,0.638,0,0.0707,0.0407,0.6
Tables,5CEqIyfuiSa1MTTUh8kr7f,64,12/3/2018,miss,155.5,-7.096,100.068,0.639,4,1,1,0.819,1,0.656,0.00716,0.949,0.525,0,0.101,0.169,0.26
Us,16XiTUC2rQvb5lmtOm3FYY,73,18/5/2018,hit,181.36,-4.167,69.942,0.203,4,0.932,0,0.088,1,0.456,0.172,0.564,0.472,1.12E-06,0.108,0.0369,0.306
Don't Stop Me Now - …revisited,62PDM93qqC4xSfQMV48MRF,62,19/10/2018,miss,217.8244,-6.331,155.061,0.646,4,0.711,5,0.524,1,0.457,0.0152,0.465,0.917,0.02,0.286,0.237,0.39
Permanent Scar (feat. Young Thug and Quando Rondo),56y48l3RslFer22WytV6KU,63,14/9/2018,miss,198.50454,-3.808,131.9,0.52,4,1,1,0.629,1,0.676,0.262,0.828,0.698,0,0.089,0.137,0.732
Let Me,0aVsVsOYDSEEigiwTrIab9,74,13/12/2018,hit,185.37333,-5.637,168.419,0,4,1,9,0.479,1,0.384,0.239,0.46,0.566,5.93E-06,0.0967,0.0516,0.19
Don't Leave Me Alone (feat. Anne-Marie),2lYTJK94hb0fd1LQtb6Dhk,77,26/7/2018,hit,183.75002,-5.072,127.95,0.838,4,1,4,0.369,0,0.437,0.118,0.659,0.738,0,0.115,0.0477,0.481
West Coast,2nkoWsTZa8LKPNGdjI5uxj,72,9/11/2018,hit,217.17333,-6.18,104.989,0.415,4,0.932,0,0.32,1,0.471,0.581,0.672,0.715,2.08E-06,0.101,0.0268,0.677
Ignite,1jLsirPDkUS2g4gnkYua58,73,11/5/2018,hit,210.28821,-4.3,90.008,0.172,4,1,8,0.711,0,0.625,0.0208,0.681,0.864,3.98E-06,0.192,0.116,0.479
Fire,7oHkit3F3vimtsBbnZkU0G,66,8/6/2018,miss,140.52671,-3.801,104.999,0.689,4,0.709,6,0.159,1,0.338,0.472,0.709,0.751,4.71E-06,0.182,0.16,0.37
Freaks And Geeks,7xTY3rJMgj0nh6OOPHgsLw,64,31/1/2018,miss,217.10367,-5.605,81.052,0.307,4,0.866,10,0.286,1,0.14,0.124,0.667,0.873,0,0.0725,0.314,0.799
Lullaby,0DhkTGjEaIHaSxTfC14BFm,74,26/1/2018,hit,160.18358,-3.988,127.966,0.6,4,1,1,0.466,0,0.601,0.0267,0.626,0.8,0.000138,0.0623,0.035,0.258
RISE,69Sy7207dnixZ6w7RSV9Kb,72,28/9/2018,hit,192.88136,-5.939,176.791,0.023,4,0.995,8,0.702,0,0.54,0.0169,0.459,0.663,0,0.0621,0.1,0.412
Boomerang,2B1fuWoWaYnCXbjYp1gXg5,72,9/11/2018,hit,187.8,-7.493,100.073,0.026,4,1,2,0.81,1,0.733,0.139,0.429,0.559,0.00928,0.121,0.152,0.347
Because I Had You,1RRZSm4akqNyMOsPUhw4cb,71,25/5/2018,hit,142.48,-9.751,203.231,0.1,4,0.792,7,0.442,1,0.62,0.331,0.559,0.337,0,0.311,0.404,0.705
Up All Night,5RugEn59RTnWE4IM4uBaC9,71,26/10/2018,hit,161.90472,-3.344,125.944,0.75,4,1,2,0.153,0,0.302,0.017,0.678,0.916,0.000876,0.277,0.12,0.412
Runaway (feat. Khalid),6mXMILvElYiWu4fa9oaJXe,66,30/3/2018,miss,238.03338,-9.371,151.657,0.151,4,0.98,7,0.505,1,0.642,0.0688,0.626,0.527,0.000214,0.372,0.109,0.227
Meet Mr. NICEGUY,6VFKlX5qzxwmIiezqeqNYG,64,7/9/2018,miss,146.47701,-8.642,120.993,0.534,4,1,6,0.43,1,0.565,0.0087,0.736,0.495,0.299,0.208,0.0443,0.678
SCREWS,1GBCRzguynFjvk7r7cyunV,65,13/7/2018,miss,200.14721,-3.846,95.01,0.386,4,0.956,8,0.398,1,0.549,0.000332,0.519,0.86,2.24E-06,0.069,0.0338,0.543
Supuestamente,1ZBU5DSoYQwaZVgep6pfn2,71,24/8/2018,hit,198.58667,-4.426,173.901,0.783,4,0.995,2,0.273,1,0.244,0.235,0.746,0.682,0,0.0911,0.0706,0.805
Something New (feat. Ty Dolla $ign),6u8hSdYZxbK5EczDPRIXXf,64,13/7/2018,miss,200.77356,-6.609,87.581,0.526,4,1,7,0.343,0,0.402,0.0935,0.814,0.635,0,0.0892,0.0809,0.784
Boomerang,2B1fuWoWaYnCXbjYp1gXg5,72,9/11/2018,hit,187.8,-7.493,100.073,0.026,4,1,2,0.81,1,0.733,0.139,0.429,0.559,0.00928,0.121,0.152,0.347
H2O,6rdAeP52MWJeyYD2B481mq,65,2/2/2018,miss,139.34667,-1.313,139.944,0.745,4,1,0,0.748,1,0.579,0.189,0.74,0.762,0,0.4,0.33,0.892
Because I Had You,1RRZSm4akqNyMOsPUhw4cb,71,25/5/2018,hit,142.48,-9.751,203.231,0.1,4,0.792,7,0.442,1,0.62,0.331,0.559,0.337,0,0.311,0.404,0.705
Up All Night,5RugEn59RTnWE4IM4uBaC9,71,26/10/2018,hit,161.90472,-3.344,125.944,0.75,4,1,2,0.153,0,0.302,0.017,0.678,0.916,0.000876,0.277,0.12,0.412
Plus tôt,3ODEuZjfxec5fYnzVhxANv,69,31/5/2018,miss,179.89592,-20.918,133.951,0.648,1,0.304,2,0.542,1,0.689,0.964,0.335,0.154,0.918,0.106,0.0417,0.186
Supuestamente,1ZBU5DSoYQwaZVgep6pfn2,71,24/8/2018,hit,198.58667,-4.426,173.901,0.783,4,0.995,2,0.273,1,0.244,0.235,0.746,0.682,0,0.0911,0.0706,0.805
Fire In My Soul,0M0FvSNRZmDz0Z769rewlI,72,26/10/2018,hit,175.25388,-3.389,126.178,0.796,4,1,6,1,1,0.516,0.206,0.592,0.977,0.000103,0.0703,0.312,0.496
Colder,30QNbMNYxPL78w2jLZdRdv,70,30/11/2018,hit,188.49333,-7.718,97.488,0.611,4,0.993,11,0.753,0,0.736,0.182,0.719,0.493,0,0.0666,0.0351,0.734
MANTRA,7dRj3sTBYkNbEx5kdNHriv,69,21/8/2018,miss,233.29787,-3.508,90.024,0.26,4,1,0,0.698,1,0.503,0.000477,0.502,0.817,0,0.153,0.0447,0.617
Memorized,38LC7jHjifqs5EnYUv4BgG,64,4/5/2018,miss,206.37333,-7.316,95.102,0.326,4,1,11,0.533,0,0.601,0.333,0.547,0.555,0.000313,0.105,0.163,0.575
¿Por Qué Cambiaste De Opinión?,1j8gLQNfFOI0vs8qcVTWwa,70,20/7/2018,hit,241.90667,-4.937,135.159,0.84,4,0.721,5,0.49,1,0.56,0.446,0.735,0.49,3.52E-06,0.129,0.0299,0.89
Domingo (feat. Cosculluela),6ayCEojiJIe5d8DwXVlGU4,77,26/10/2018,hit,222.48317,-6.587,93.022,0.184,4,1,0,0.67,1,0.603,0.124,0.816,0.733,0,0.0812,0.0448,0.571
BBoom BBoom,3BPoSr2pO34Aan6alFfVto,73,3/1/2018,hit,208.86345,-4.249,126.018,0.928,4,1,3,0.523,0,0.432,0.0149,0.785,0.744,0.00666,0.0661,0.0369,0.833
Legendary,2bDENJyfbxj0neGiXUFvIX,72,25/5/2018,hit,232.17333,-5.863,141.873,0.227,4,0.996,11,0.132,0,0.299,0.0458,0.537,0.656,2.54E-06,0.112,0.0411,0.45
Lie To Me,3567eNX2L3RkkMkwspncMH,70,15/6/2018,hit,150.46717,-5.571,159.951,0.04,4,0.97,0,0.761,1,0.686,0.0115,0.633,0.478,0,0.103,0.0359,0.692
Together,6kwH41LJ6hfxlGn2c4oh6Y,69,22/6/2018,miss,246.76054,-2.08,142.019,0.854,4,0.692,10,0.62,0,0.617,0.00114,0.567,0.703,0.921,0.101,0.0311,0.309
KILLING ME,27kB4qLUCV8nZd2eOgj1Tk,71,2/8/2018,hit,193.73361,-5.277,127.986,0.791,4,1,9,0.457,0,0.39,0.465,0.76,0.672,0,0.205,0.0732,0.505
Ice On My Baby (feat. Kevin Gates) - Remix,6muW8cSjJ3rusKJ0vH5olw,61,21/9/2018,miss,199.52,-5.237,75.047,0,4,1,5,0.651,0,0.614,0.0675,0.762,0.52,3.95E-06,0.114,0.0959,0.0862
Magic Shop,2tMBCYj22KxtmkAACIvvk4,70,24/8/2018,hit,275.69569,-5.838,149.926,0.02,4,1,1,0.753,1,0.667,0.103,0.541,0.661,0,0.0779,0.0889,0.285
When You're Ready,6bNcbh4SxQDU0BHa4Dj3wx,70,25/5/2018,hit,169.58667,-8.887,171.479,0.282,4,1,5,0.435,1,0.476,0.792,0.485,0.476,0,0.113,0.128,0.601
I'll Never Love Again - Extended Version,2fbJ5Msx8KoDKpyufH5YsU,73,5/10/2018,hit,328.89333,-6.145,109.246,0.175,4,0.741,7,0.436,1,0.624,0.685,0.406,0.359,3.67E-06,0.122,0.0293,0.202
Build My Life,2UeOsbOZ3h1QxUX2Jfw42j,63,20/7/2018,miss,244.89333,-6.198,144.012,0.312,4,0.995,8,0.455,1,0.581,0.112,0.431,0.591,0,0.129,0.0298,0.274
Wherever You Go,14nIFzHQf1OBWf6VHVR8DF,73,9/11/2018,hit,208.94667,-4.809,104.048,0.683,4,1,7,0.509,1,0.611,0.0835,0.711,0.724,0,0.0389,0.106,0.478
Right Now (feat. Pi'erre Bourne),475jSz0H6U3duJyNiDS0tT,63,11/5/2018,miss,207.01333,-5.005,78.487,0.526,4,1,6,0.158,0,0.204,0.139,0.687,0.604,0,0.203,0.0663,0.308
Really,5qA5DAR5xTjQUGrl0eBbmR,67,15/6/2018,miss,197.78948,-2.082,142.018,0.778,4,1,1,0.633,1,0.707,0.0234,0.695,0.881,0,0.277,0.104,0.947
Always,4CH18IBgxzC4uTeDXROLow,61,23/2/2018,miss,208.22204,-8.158,98.153,0.417,4,1,1,0.534,1,0.518,0.0455,0.817,0.664,0,0.0663,0.0576,0.204
Major (feat. Key Glock),3Yt2ph8Ko0JBANpdawzSF2,62,21/9/2018,miss,195.54667,-5.661,147.026,0.947,4,1,6,0.284,0,0.304,0.0109,0.907,0.65,0.000424,0.107,0.312,0.626
Fresh Roses,05RmevbSKDvHHKpYBoXYfR,70,22/6/2018,hit,201.09333,-10.611,90.959,0.179,4,0.987,1,0.257,0,0.715,0.65,0.763,0.296,0,0.135,0.0457,0.206
Counting Every Blessing,7ewrtrIaGOiKh3G0zD5egG,61,5/1/2018,miss,302.781,-4.759,89.989,0.153,4,0.787,9,0.333,1,0.402,0.136,0.55,0.681,0,0.216,0.0334,0.174
So What,4CvId64YZSB0RfRdfzPIQU,69,18/5/2018,miss,281.52054,-4.294,129.947,0.757,4,0.995,9,0.516,0,0.501,0.0238,0.656,0.883,0,0.0481,0.0737,0.46
Just Friends,6tB4XVKceo2307SSWXaO0y,67,27/4/2018,miss,238.99138,-4.571,110.041,0.615,4,1,9,0.384,0,0.389,0.105,0.639,0.685,0,0.143,0.049,0.363
Legends,6vlxmQGwmlyp07YjkugV6K,62,26/10/2018,miss,244.46667,-5.848,112.041,0.75,4,1,4,0.274,1,0.49,0.0547,0.577,0.727,0,0.0891,0.0319,0.24
KILLING ME,27kB4qLUCV8nZd2eOgj1Tk,71,2/8/2018,hit,193.73361,-5.277,127.986,0.791,4,1,9,0.457,0,0.39,0.465,0.76,0.672,0,0.205,0.0732,0.505
People Change,1iepnn71MidOJZ7Y3vfgE4,66,6/4/2018,miss,212.85333,-14.945,80.169,0.122,4,0.533,7,0.87,1,0.933,0.884,0.374,0.276,0.0123,0.122,0.0353,0.412
Magic Shop,2tMBCYj22KxtmkAACIvvk4,70,24/8/2018,hit,275.69569,-5.838,149.926,0.02,4,1,1,0.753,1,0.667,0.103,0.541,0.661,0,0.0779,0.0889,0.285
Treat You Better,3B8Tx2eKzZ1u6bPnozOL1h,66,19/10/2018,miss,273.64,-5.897,121.947,0.389,4,0.952,8,0.506,1,0.604,0.356,0.599,0.539,5.38E-06,0.102,0.034,0.188
Pretty Ugly,2PsjiKghYKF3k13NOIiFFW,62,30/5/2018,miss,60,-8.178,109.908,0.502,4,1,0,0.522,1,0.471,0.22,0.941,0.656,1.06E-05,0.121,0.154,0.382
Fight for You,479acVfQ74icOy772hE1ba,64,3/12/2018,miss,232.85238,-5.934,100.168,0.371,4,1,7,1,1,0.621,0.0756,0.532,0.473,7.83E-06,0.111,0.0438,0.167
When You're Ready,6bNcbh4SxQDU0BHa4Dj3wx,70,25/5/2018,hit,169.58667,-8.887,171.479,0.282,4,1,5,0.435,1,0.476,0.792,0.485,0.476,0,0.113,0.128,0.601
